timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
445393,6.91,2.62,-6.50,0.26,-0.02,-0.01
445428,6.89,2.73,-6.44,0.27,-0.03,-0.01
445463,6.88,2.39,-6.58,0.27,-0.03,-0.01
445498,6.80,2.28,-6.66,0.26,-0.04,-0.00
445533,6.61,2.62,-6.65,0.25,-0.03,0.00
445568,6.77,2.41,-6.74,0.25,-0.02,-0.00
445603,7.88,2.52,-6.38,0.25,-0.04,-0.02
445638,7.83,1.58,-6.09,0.23,-0.12,-0.05
445673,6.85,4.91,-6.23,0.26,-0.16,-0.07
445708,5.86,3.21,-6.88,0.49,-0.10,-0.23
445743,4.66,0.44,-7.75,0.40,-0.02,-0.15
445778,4.31,2.14,-7.84,0.25,0.11,-0.02
445814,3.66,3.28,-7.46,0.27,0.27,0.02
445848,3.86,3.97,-7.61,0.35,0.47,-0.00
445883,4.98,2.39,-7.42,0.43,0.65,0.02
445918,4.75,3.58,-6.53,0.47,0.79,0.06
445953,4.85,2.70,-7.30,0.54,0.96,0.09
445988,4.84,1.79,-7.13,0.48,1.17,0.17
446023,6.05,0.90,-5.73,0.39,1.31,0.25
446058,6.50,1.21,-6.23,0.22,1.41,0.37
446093,6.13,2.27,-4.76,0.14,1.53,0.44
446128,7.36,0.84,-5.23,0.15,1.67,0.48
446163,6.39,2.24,-3.56,0.11,1.84,0.53
446198,6.42,3.49,-3.87,0.22,2.05,0.58
446233,7.66,2.95,-3.10,0.35,2.30,0.66
446268,6.69,1.81,-1.17,0.50,2.57,0.77
446303,10.02,1.73,0.77,0.61,2.78,0.85
446338,8.79,-0.13,1.65,0.62,3.00,0.98
446374,7.13,-2.71,1.77,0.61,3.22,1.05
446408,8.47,-0.67,4.09,0.55,3.49,1.06
446443,7.90,-0.46,4.56,0.61,3.85,1.13
446478,8.27,-2.64,6.56,0.61,4.36,1.23
446514,7.07,-0.84,9.82,0.57,4.83,1.33
446548,6.79,-2.64,14.19,0.66,5.06,1.59
446584,5.53,-1.97,16.41,0.70,4.96,2.04
446618,3.93,-4.19,16.33,0.48,4.68,2.34
446653,2.21,-4.17,15.68,0.18,4.48,2.47
446688,0.80,-5.79,15.76,-0.12,4.41,2.63
446723,-0.43,-5.36,16.07,-0.39,4.49,2.78
446758,-1.55,-3.51,17.26,-0.53,4.75,2.61
446793,-3.48,-3.53,17.73,-0.46,5.09,2.20
446828,-4.64,-1.31,16.43,-0.17,5.33,1.81
