timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
161734,3.14,-3.73,16.53,0.74,8.73,1.59
161769,6.73,-2.31,16.30,0.81,8.73,1.34
161804,5.60,-2.54,14.28,0.95,8.73,1.26
161839,6.86,-0.79,16.95,1.08,8.73,1.38
161874,11.28,-6.57,19.32,1.11,8.73,1.55
161909,12.67,-4.79,24.15,1.07,8.73,1.62
161944,13.94,-6.51,24.94,1.19,8.73,1.70
161979,11.80,-4.78,27.03,1.28,8.73,1.97
162014,9.28,-6.74,30.73,1.34,8.73,2.46
162049,6.00,-11.38,33.72,1.06,8.73,2.53
162084,3.96,-10.09,35.00,0.74,8.73,2.68
162119,-0.23,-9.82,36.87,0.43,8.73,2.63
162154,-2.79,-6.55,35.27,0.28,8.73,2.35
162189,-5.90,-6.13,33.72,0.15,8.73,2.09
162224,-6.40,-6.10,29.80,0.13,8.73,1.87
162259,-7.33,-2.72,26.36,0.14,8.73,1.66
162294,-4.32,-0.77,22.73,0.33,8.73,1.40
162330,-2.07,0.57,19.38,0.54,8.73,1.30
162369,1.44,1.02,17.42,0.81,8.73,1.25
162404,5.29,-0.90,17.80,1.08,8.73,1.26
162438,8.37,2.47,18.99,1.37,8.73,1.26
162473,10.63,-2.83,20.35,1.77,8.73,1.32
162508,12.51,-1.19,23.14,2.02,8.73,1.60
162543,11.27,-4.18,27.45,2.27,8.73,2.04
162578,14.15,-12.29,30.75,2.23,8.73,2.50
162612,8.96,-10.31,33.02,1.90,8.73,2.78
162646,9.13,-15.09,40.32,1.53,8.73,2.89
162681,4.44,-12.59,39.41,1.13,8.73,2.68
162715,-0.37,-10.64,38.36,1.02,8.73,2.52
162750,-2.73,-9.76,35.87,0.75,8.73,2.43
162785,-3.89,-10.01,32.09,0.47,8.73,2.34
162820,-6.96,-6.88,31.96,0.33,8.73,2.13
162855,-5.96,-4.07,28.15,0.28,8.73,1.83
162890,-5.40,-1.87,23.94,0.28,8.73,1.58
162925,0.58,-0.94,21.45,0.40,8.73,1.24
162960,0.66,1.85,18.84,0.68,8.73,1.03
162995,3.83,3.00,21.35,0.95,8.73,1.01
163030,8.09,-1.48,20.13,1.25,8.73,1.16
163064,11.77,-0.88,23.17,1.50,8.73,1.31
163099,14.32,-4.86,27.21,1.66,8.73,1.53
163134,13.59,-5.84,29.95,1.66,8.73,1.77
163168,11.66,-7.46,33.54,1.63,8.73,1.96
163203,10.04,-10.53,35.53,1.39,8.73,2.02
163238,6.89,-10.13,37.16,1.22,8.73,2.00
163273,3.08,-9.42,36.70,1.09,8.73,2.00
163308,-0.20,-10.13,36.85,0.98,8.73,2.15
163343,-3.10,-9.93,34.20,0.76,8.73,2.24
163379,-5.35,-7.49,31.72,0.33,8.73,2.16
163413,-6.26,-4.41,28.58,0.10,8.73,1.93
163448,-7.18,-2.33,25.41,0.05,8.73,1.61
163483,-7.36,0.22,23.39,0.20,8.73,1.43
163518,-2.77,0.19,21.42,0.44,8.73,1.31
163553,-0.57,-2.29,19.06,0.63,8.73,1.44
163588,3.89,-3.71,18.93,0.75,8.73,1.50
163623,7.43,-5.44,18.54,0.73,8.73,1.67
163658,11.03,-4.97,21.73,0.82,8.73,1.67
163693,13.07,-4.87,24.24,0.88,8.73,1.62
163728,13.88,-5.34,26.53,1.06,8.73,1.66
163763,11.28,-5.13,30.34,1.28,8.73,1.78
163798,10.79,-6.37,32.99,1.34,8.73,2.03
163833,8.37,-8.31,35.42,1.30,8.73,2.30
163867,4.47,-9.86,35.56,1.13,8.73,2.50
163902,1.44,-9.72,36.91,0.87,8.73,2.54
163937,-1.79,-10.11,35.27,0.70,8.73,2.51
163972,-4.05,-6.45,33.33,0.63,8.73,2.30
164007,-6.25,-5.89,30.22,0.60,8.73,2.15
164041,-6.42,-4.46,25.62,0.57,8.73,2.01
164075,-6.34,-3.46,22.22,0.66,8.73,1.95
164110,-4.35,-4.29,19.95,0.74,8.73,1.93
164145,-2.10,-4.64,17.76,0.75,8.73,2.02
164180,1.63,-4.47,17.16,0.76,8.73,1.94
164215,6.16,-2.58,16.38,0.78,8.73,1.73
164250,9.40,-0.06,17.31,0.94,8.73,1.58
164285,11.46,-0.79,20.42,1.23,8.73,1.45
164320,12.23,-2.71,22.13,1.45,8.73,1.49
164355,12.85,-4.19,24.55,1.48,8.73,1.61
164395,13.06,-7.35,27.94,1.38,8.73,1.74
164430,11.32,-8.80,31.03,1.19,8.73,1.71
164465,7.70,-6.68,33.64,1.07,8.73,1.62
164500,3.88,-6.92,33.70,1.06,8.73,1.69
164535,1.76,-7.24,34.01,1.05,8.73,1.78
164570,-2.20,-6.77,33.39,0.99,8.73,1.86
164605,-3.13,-6.68,30.84,0.98,8.73,1.89
164640,-5.31,-5.09,28.41,1.00,8.73,1.94
164675,-6.11,-4.55,25.05,1.05,8.73,1.99
164710,-5.56,-5.51,20.79,1.02,8.73,2.01
164745,-5.06,-4.11,18.11,0.96,8.73,2.06
164780,-2.96,-4.60,15.53,0.87,8.73,2.04
164815,-1.01,-2.92,14.51,0.81,8.73,1.98
164850,1.01,-2.83,14.10,0.79,8.73,1.93
164885,3.98,-2.04,16.10,0.86,8.73,1.75
164920,8.30,-2.78,15.58,0.96,8.73,1.66
164956,11.12,-2.45,17.96,1.04,8.73,1.63
164990,12.94,-2.84,21.95,1.05,8.73,1.67
165025,12.37,-5.36,24.91,1.01,8.73,1.67
165060,12.29,-6.14,27.57,0.99,8.73,1.68
165095,10.44,-5.01,29.85,0.95,8.73,1.63
165130,7.12,-6.92,31.02,0.97,8.73,1.62
165166,5.14,-5.20,34.28,0.96,8.73,1.63
165200,1.14,-6.84,32.25,1.00,8.73,1.64
165235,-2.58,-4.70,34.48,1.01,8.73,1.58
165270,-3.82,-4.91,30.80,1.06,8.73,1.60
165305,-5.66,-5.20,27.34,1.02,8.73,1.65
165340,-7.37,-4.15,25.28,0.90,8.73,1.66
165375,-6.72,-2.94,22.36,0.79,8.73,1.66
165410,-5.96,-1.48,19.17,0.80,8.73,1.67
165445,-4.14,-2.55,16.15,0.81,8.73,1.66
165480,-2.02,-2.00,15.94,0.83,8.73,1.66
165515,1.38,-1.44,15.34,0.84,8.73,1.63
165550,5.60,-0.64,14.83,0.91,8.73,1.64
165585,9.33,-2.34,15.77,0.98,8.73,1.64
165620,11.20,-3.62,18.61,1.02,8.73,1.63
165655,12.38,-4.98,20.18,1.03,8.73,1.62
165690,12.48,-6.05,23.07,0.91,8.73,1.60
165725,11.57,-7.04,26.35,0.85,8.73,1.54
165760,9.76,-6.30,29.08,0.79,8.73,1.38
165796,8.96,-4.44,33.26,0.83,8.73,1.19
165830,4.35,-4.73,32.36,0.98,8.73,1.12
165865,1.58,-5.15,34.43,1.17,8.73,1.20
165900,-0.90,-4.06,31.75,1.28,8.73,1.24
165935,-5.77,-6.65,31.05,1.20,8.73,1.46
165970,-4.97,-3.02,28.52,1.09,8.73,1.61
166005,-4.36,-4.64,23.69,1.00,8.73,1.65
166040,-6.62,-2.22,21.50,0.77,8.73,1.57
166075,-6.35,-0.71,18.87,0.76,8.73,1.54
166110,-3.31,-0.67,17.05,0.81,8.73,1.53
166145,0.63,-1.36,14.61,0.84,8.73,1.59
166180,1.55,-2.79,13.01,0.84,8.73,1.69
166215,6.08,-2.82,14.10,0.82,8.73,1.72
166250,9.30,-3.02,14.98,0.78,8.73,1.70
166285,10.77,-3.26,16.98,0.77,8.73,1.66
166320,11.96,-4.10,19.35,0.74,8.73,1.65
166355,11.92,-5.06,23.35,0.65,8.73,1.61
166390,12.52,-4.48,27.17,0.62,8.73,1.53
166430,10.04,-4.67,29.80,0.66,8.73,1.48
166465,8.35,-4.82,32.60,0.76,8.73,1.45
166501,5.11,-5.05,34.23,0.84,8.73,1.58
166535,0.85,-5.63,33.36,0.80,8.73,1.73
166570,-1.32,-4.37,32.76,0.74,8.73,1.79
166605,-3.46,-4.44,30.19,0.73,8.73,1.76
166640,-6.00,-2.29,28.76,0.79,8.73,1.75
166675,-8.22,-3.30,26.13,1.01,8.73,1.79
166710,-7.68,-3.85,22.54,1.20,8.73,1.95
166745,-5.76,-4.99,18.52,1.28,8.73,2.20
166780,-4.50,-7.01,14.86,1.17,8.73,2.33
166815,-0.66,-4.55,14.25,1.00,8.73,2.32
166850,1.95,-2.25,14.81,0.92,8.73,2.03
166884,4.95,-1.87,15.16,1.00,8.73,1.80
166919,7.83,-1.38,17.20,1.08,8.73,1.76
166954,10.17,-3.58,19.59,1.14,8.73,1.79
166989,12.24,-5.94,21.91,0.97,8.73,1.80
167025,12.77,-6.64,25.30,0.73,8.73,1.73
167059,11.62,-6.50,28.92,0.68,8.73,1.60
167094,9.69,-5.32,31.80,0.68,8.73,1.42
167129,7.21,-4.75,33.41,0.76,8.73,1.36
167163,4.17,-4.71,34.91,0.85,8.73,1.36
167197,0.95,-5.40,34.57,0.94,8.73,1.39
167232,-2.49,-4.79,33.06,1.00,8.73,1.43
167267,-5.95,-5.09,32.16,1.01,8.73,1.50
167302,-6.33,-4.46,28.73,0.93,8.73,1.55
167338,-5.21,-3.02,24.22,0.82,8.73,1.52
167372,-7.79,-0.43,21.47,0.68,8.73,1.38
167407,-4.97,1.10,19.15,0.75,8.73,1.26
167442,-1.63,1.00,16.72,0.86,8.73,1.17
167477,0.76,0.28,15.27,0.99,8.73,1.28
167512,3.87,-0.40,14.43,1.06,8.73,1.44
167546,6.12,-2.28,15.74,1.09,8.73,1.60
167581,9.81,-3.34,17.80,1.09,8.73,1.68
167616,12.43,-4.05,20.47,1.12,8.73,1.73
167650,12.12,-4.36,24.48,1.14,8.73,1.79
167685,12.89,-5.72,27.18,1.15,8.73,1.81
167720,11.80,-5.76,29.61,1.07,8.73,1.84
167755,9.53,-6.26,31.86,1.02,8.73,1.84
167789,6.24,-6.45,32.82,0.96,8.73,1.80
167824,3.08,-6.93,32.80,0.94,8.73,1.82
167858,-0.04,-6.49,33.86,0.92,8.73,1.83
167892,-2.50,-4.59,32.56,0.91,8.73,1.79
167928,-4.86,-5.36,29.40,0.94,8.73,1.81
167962,-5.95,-3.93,26.18,0.93,8.73,1.82
167997,-7.07,-3.64,23.24,1.05,8.73,1.86
168032,-5.31,-4.63,20.31,1.13,8.73,1.98
168067,-4.51,-5.10,17.53,1.09,8.73,2.08
168102,-2.67,-5.97,15.28,1.01,8.73,2.15
168137,0.06,-5.98,14.37,0.86,8.73,2.22
168172,4.65,-3.63,16.23,0.75,8.73,2.14
168207,7.91,-4.54,16.44,0.76,8.73,1.99
168242,10.28,-1.98,17.36,0.76,8.73,1.90
168277,12.27,-2.42,20.07,0.99,8.73,1.82
168312,13.06,-4.14,23.23,0.98,8.73,1.83
168347,11.95,-4.09,26.69,1.06,8.73,1.90
168382,10.79,-6.29,29.31,1.06,8.73,1.98
168417,8.42,-6.71,31.46,1.01,8.73,2.00
168456,5.79,-6.34,32.76,0.91,8.73,1.94
168491,2.83,-5.66,33.05,0.91,8.73,1.81
168526,-0.69,-6.02,32.68,0.97,8.73,1.68
168561,-3.59,-5.43,31.55,1.02,8.73,1.69
168596,-5.61,-4.74,28.73,1.02,8.73,1.70
168631,-7.17,-3.38,26.50,1.06,8.73,1.70
168666,-7.02,-3.56,23.03,1.08,8.73,1.72
168701,-5.44,-3.48,19.43,1.06,8.73,1.76
168736,-3.85,-3.25,16.48,1.00,8.73,1.75
168770,-2.34,-2.60,15.44,0.95,8.73,1.68
168805,0.44,-1.87,14.92,0.93,8.73,1.59
168840,4.22,-0.78,15.47,1.00,8.73,1.54
168875,7.80,-0.73,16.05,1.05,8.73,1.57
168910,11.42,-4.49,17.76,1.04,8.73,1.66
168945,12.75,-5.72,21.16,0.91,8.73,1.68
168980,13.37,-6.28,23.90,0.81,8.73,1.65
169015,12.29,-5.74,26.61,0.76,8.73,1.55
169050,11.21,-6.10,29.03,0.73,8.73,1.42
169084,8.74,-4.87,31.17,0.77,8.73,1.39
169119,5.64,-4.66,32.95,0.83,8.73,1.38
169154,2.96,-5.47,34.32,0.93,8.73,1.43
169189,0.17,-5.65,32.25,0.96,8.73,1.49
169224,-2.92,-4.98,30.63,1.02,8.73,1.51
169259,-5.38,-4.41,30.26,1.01,8.73,1.58
169294,-5.49,-3.51,26.35,1.06,8.73,1.64
169329,-5.49,-4.51,22.90,1.06,8.73,1.67
169365,-7.86,-2.11,20.63,1.05,8.73,1.72
169399,-6.00,-3.70,18.47,1.06,8.73,1.71
169434,-3.06,-2.24,15.98,1.01,8.73,1.68
169469,0.94,-0.99,14.71,1.03,8.73,1.63
169504,5.60,-0.27,14.26,1.10,8.73,1.56
169539,9.63,-1.15,16.10,1.27,8.73,1.51
169574,11.53,-1.36,17.14,1.41,8.73,1.56
