timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
353457,11.65,-4.80,24.04,1.28,8.73,1.71
353497,11.42,-7.29,29.03,1.22,8.73,1.80
353532,8.76,-5.82,31.89,1.11,8.73,1.77
353567,6.32,-7.28,33.98,1.07,8.73,1.73
353602,3.60,-7.11,34.17,1.08,8.73,1.71
353637,0.26,-6.87,33.05,1.12,8.73,1.68
353672,-2.68,-5.99,31.91,1.14,8.73,1.68
353707,-6.11,-5.87,31.24,1.16,8.73,1.75
353742,-7.20,-5.48,27.50,1.11,8.73,1.83
353777,-7.41,-4.88,23.97,1.11,8.73,1.89
353812,-5.77,-4.99,20.47,1.14,8.73,1.97
353847,-3.28,-5.50,17.45,1.09,8.73,2.05
353882,-2.27,-5.91,14.73,1.01,8.73,2.11
353917,-0.34,-3.62,14.63,0.90,8.73,2.07
353952,2.29,-5.26,15.48,0.81,8.73,2.05
353987,5.98,-4.71,15.12,0.76,8.73,1.99
354022,9.92,-5.01,17.66,0.70,8.73,1.97
354056,11.96,-4.75,21.56,0.72,8.73,1.90
354091,13.27,-5.05,24.81,0.71,8.73,1.82
354126,12.30,-5.30,26.88,0.78,8.73,1.79
354162,11.10,-5.34,29.32,0.87,8.73,1.84
354196,8.31,-6.14,31.69,0.88,8.73,1.96
354231,5.66,-7.16,33.27,0.80,8.73,2.07
354266,3.01,-6.98,34.71,0.69,8.73,2.10
354301,-0.30,-8.04,35.09,0.61,8.73,2.08
354335,-2.02,-4.35,31.61,0.62,8.73,1.93
354371,-4.67,-5.29,28.53,0.62,8.73,1.84
354405,-7.36,-2.74,27.23,0.64,8.73,1.77
354440,-7.99,-2.30,24.45,0.70,8.73,1.73
354475,-7.39,-2.89,21.84,0.77,8.73,1.72
354510,-5.50,-3.32,18.77,0.84,8.73,1.78
354545,-2.96,-1.73,17.41,0.87,8.73,1.75
354580,1.07,-2.95,16.39,0.89,8.73,1.80
354615,5.93,-3.68,16.87,0.87,8.73,1.85
354650,10.39,-1.47,19.09,0.94,8.73,1.82
354685,12.02,-4.43,19.97,1.05,8.73,1.80
354720,12.52,-3.27,23.28,1.23,8.73,1.81
354755,12.43,-3.75,25.99,1.32,8.73,1.94
354790,11.61,-6.76,28.78,1.29,8.73,2.07
354825,9.81,-7.50,31.21,1.10,8.73,2.05
354860,8.54,-7.20,33.77,0.98,8.73,1.93
354895,4.42,-7.40,33.66,0.92,8.73,1.86
354930,0.34,-6.68,33.92,0.95,8.73,1.86
354965,-2.55,-7.07,33.02,0.93,8.73,1.90
355000,-4.07,-5.72,31.15,0.85,8.73,1.91
355035,-5.39,-4.83,28.75,0.86,8.73,1.89
355070,-6.69,-4.36,25.27,0.93,8.73,1.90
355105,-6.49,-4.55,22.41,0.93,8.73,1.95
355140,-6.33,-4.15,19.28,0.95,8.73,2.00
355175,-4.22,-4.85,17.51,0.90,8.73,2.01
355210,0.04,-3.66,16.51,0.82,8.73,1.95
355245,3.92,-3.44,16.02,0.81,8.73,1.89
355280,9.11,-2.72,17.61,0.77,8.73,1.87
355315,11.01,-4.86,19.57,0.79,8.73,1.82
355350,12.18,-6.42,21.56,0.68,8.73,1.78
355385,13.12,-6.17,24.24,0.57,8.73,1.69
355420,11.79,-5.27,28.32,0.62,8.73,1.58
355455,10.41,-4.97,31.18,0.72,8.73,1.56
355490,8.69,-4.90,34.43,0.87,8.73,1.60
355530,5.10,-5.11,34.70,0.91,8.73,1.78
355565,1.71,-7.12,34.17,0.84,8.73,1.93
355600,-1.41,-6.10,32.34,0.69,8.73,1.96
355634,-5.06,-6.00,32.23,0.64,8.73,1.90
355669,-5.37,-3.55,30.51,0.65,8.73,1.86
355704,-6.45,-2.73,27.46,0.78,8.73,1.83
355739,-7.03,-3.32,23.69,0.96,8.73,1.91
355774,-6.17,-4.30,20.30,1.11,8.73,2.10
355809,-4.71,-7.50,16.59,1.06,8.73,2.36
355844,-0.51,-6.97,15.87,0.91,8.73,2.44
355879,4.23,-6.65,16.09,0.72,8.73,2.41
355914,7.21,-4.01,15.84,0.67,8.73,2.20
355949,10.38,-3.37,17.51,0.71,8.73,2.03
355984,11.63,-3.20,20.43,0.82,8.73,1.95
356019,12.13,-3.44,22.90,0.93,8.73,1.93
356054,11.84,-4.16,26.40,1.07,8.73,2.03
356089,11.79,-5.48,29.67,1.09,8.73,2.18
356124,9.46,-6.15,32.28,1.02,8.73,2.25
356159,5.71,-8.02,33.23,0.91,8.73,2.34
356194,3.15,-6.42,35.36,0.79,8.73,2.25
356229,0.15,-5.86,34.31,0.79,8.73,2.05
356264,-2.19,-4.34,31.79,0.81,8.73,1.90
356299,-6.18,-5.80,30.80,0.88,8.73,1.82
356334,-7.02,-3.75,28.43,0.96,8.73,1.81
356369,-7.38,-3.75,24.59,0.96,8.73,1.84
356404,-4.64,-3.91,21.32,0.96,8.73,1.85
356439,-3.10,-4.06,17.82,0.92,8.73,1.84
356474,-1.12,-3.51,15.58,0.89,8.73,1.80
356509,2.74,-2.39,15.50,0.86,8.73,1.74
356544,5.11,-2.80,14.86,0.87,8.73,1.67
356579,7.49,-2.86,15.33,0.89,8.73,1.66
356614,9.32,-3.13,17.64,0.92,8.73,1.64
356649,10.88,-4.48,20.43,0.90,8.73,1.67
356684,13.05,-4.11,25.81,0.93,8.73,1.66
356719,13.01,-4.89,28.65,0.90,8.73,1.66
356754,11.60,-4.60,30.37,0.88,8.73,1.65
356789,8.37,-6.31,32.84,0.95,8.73,1.69
356824,5.05,-6.37,33.50,0.99,8.73,1.73
356860,1.82,-5.31,33.78,1.01,8.73,1.74
356894,-0.80,-4.93,33.37,1.06,8.73,1.70
356929,-4.13,-5.79,31.68,1.15,8.73,1.70
356964,-5.51,-5.16,29.38,1.24,8.73,1.76
356999,-6.69,-5.42,26.40,1.30,8.73,1.89
357034,-7.14,-5.19,22.40,1.28,8.73,1.98
357069,-5.01,-5.25,18.88,1.19,8.73,2.07
357104,-3.60,-4.93,15.87,1.08,8.73,2.08
357139,-0.60,-5.60,14.54,0.94,8.73,2.07
357174,3.47,-5.47,14.98,0.84,8.73,2.04
357209,6.55,-4.00,14.78,0.75,8.73,1.99
357244,8.22,-4.97,15.88,0.70,8.73,1.94
357279,10.57,-4.69,19.24,0.67,8.73,1.86
357315,12.63,-2.62,22.22,0.70,8.73,1.80
357350,13.15,-4.75,24.86,0.73,8.73,1.77
357385,11.49,-5.64,28.04,0.69,8.73,1.71
357420,9.87,-4.50,31.44,0.69,8.73,1.67
357454,7.14,-5.41,33.78,0.75,8.73,1.66
357489,4.22,-5.70,34.62,0.76,8.73,1.64
357524,1.11,-5.41,34.82,0.79,8.73,1.67
357564,-2.14,-4.06,32.47,0.76,8.73,1.69
357600,-4.56,-4.07,30.04,0.72,8.73,1.66
357634,-6.27,-2.93,27.11,0.68,8.73,1.62
357669,-5.65,-3.32,23.28,0.70,8.73,1.58
357704,-6.64,0.00,22.15,0.83,8.73,1.58
357739,-5.66,-2.28,17.59,0.92,8.73,1.59
357774,-2.86,-1.11,15.85,0.95,8.73,1.57
357809,-0.08,-1.21,15.69,1.02,8.73,1.64
357843,4.00,-0.85,15.51,1.07,8.73,1.54
357878,6.61,0.00,15.53,1.20,8.73,1.51
357913,8.50,-1.22,17.82,1.35,8.73,1.55
357948,11.68,-2.92,21.16,1.41,8.73,1.65
357982,12.98,-4.73,23.72,1.42,8.73,1.77
358017,12.65,-7.03,26.38,1.24,8.73,1.81
358051,11.35,-7.54,29.31,1.11,8.73,1.73
358086,9.11,-7.03,32.25,1.00,8.73,1.54
358121,5.36,-5.91,33.42,0.99,8.73,1.37
358156,2.46,-4.27,33.77,1.13,8.73,1.26
358191,-0.49,-5.26,32.90,1.27,8.73,1.30
358226,-3.21,-4.69,31.09,1.33,8.73,1.44
358261,-5.49,-6.94,29.44,1.24,8.73,1.62
358295,-5.72,-4.88,26.22,1.18,8.73,1.72
358330,-6.87,-4.27,23.48,1.09,8.73,1.74
358366,-6.10,-3.84,20.94,0.92,8.73,1.71
358400,-3.49,-2.23,17.75,0.89,8.73,1.69
358435,-1.65,-1.89,15.87,0.87,8.73,1.64
358470,1.54,-1.86,15.05,0.91,8.73,1.67
358505,4.08,-2.22,14.87,0.92,8.73,1.68
358540,6.88,-2.43,15.15,0.92,8.73,1.70
358575,9.32,-3.50,17.32,0.94,8.73,1.70
358610,11.59,-4.69,20.31,0.90,8.73,1.70
358645,11.94,-5.67,23.47,0.84,8.73,1.68
358680,12.17,-5.37,27.09,0.81,8.73,1.63
358715,11.37,-5.48,30.30,0.81,8.73,1.57
358750,8.94,-5.13,32.71,0.86,8.73,1.53
358785,5.68,-5.41,33.35,0.92,8.73,1.57
358820,2.16,-5.77,33.28,0.93,8.73,1.67
358855,-0.89,-6.09,32.52,0.92,8.73,1.75
358890,-3.30,-4.70,30.95,0.91,8.73,1.79
358925,-4.99,-3.73,28.78,0.94,8.73,1.79
358960,-6.16,-3.14,25.17,1.07,8.73,1.83
358995,-8.83,-3.49,22.78,1.22,8.73,1.92
359030,-7.98,-4.69,21.06,1.27,8.73,2.08
