timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
98292,10.84,-6.17,27.14,1.19,8.73,1.52
98328,9.02,-6.43,29.37,1.08,8.73,1.39
98362,6.39,-6.74,30.56,1.07,8.73,1.42
98397,2.59,-6.40,30.30,1.07,8.68,1.49
98432,-0.41,-7.23,28.76,1.05,8.62,1.63
98467,-3.56,-7.28,27.18,0.92,8.60,1.74
98502,-6.44,-5.99,26.43,0.75,8.64,1.77
98537,-7.79,-7.28,22.91,0.48,8.69,1.75
98572,-7.70,-1.56,20.11,0.34,8.73,1.60
98606,-5.06,-1.55,16.89,0.45,8.70,1.54
98641,-6.16,-1.22,14.54,0.49,8.73,1.41
98676,-4.72,-0.63,13.78,0.61,8.73,1.49
98711,-2.87,-1.40,13.10,0.72,8.73,1.65
98747,1.12,-3.80,13.08,0.71,8.73,1.74
98781,5.24,-3.84,13.65,0.68,8.73,1.76
98817,7.91,-3.81,14.02,0.73,8.73,1.75
98851,10.47,-2.19,17.31,0.84,8.73,1.67
98886,11.71,-2.91,19.14,1.10,8.73,1.69
98921,12.62,-4.70,22.79,1.09,8.73,1.79
98956,12.06,-7.29,25.93,1.06,8.73,1.83
98991,11.14,-8.07,29.14,0.92,8.73,1.75
99026,7.56,-7.13,31.57,0.85,8.73,1.64
99061,4.05,-7.69,31.72,0.81,8.73,1.71
99096,0.19,-5.89,32.43,0.72,8.73,1.69
99132,-2.76,-7.32,30.23,0.61,8.73,1.79
99166,-5.23,-4.52,29.19,0.46,8.73,1.73
99201,-6.15,-4.24,26.76,0.40,8.73,1.60
99236,-7.43,-3.30,24.90,0.17,8.73,1.44
99271,-6.99,0.20,22.48,0.28,8.73,1.26
99306,-6.10,-0.45,19.54,0.43,8.73,1.12
99342,-4.83,0.90,16.56,0.60,8.73,1.05
99376,-1.39,0.86,14.45,0.84,8.73,1.02
99411,1.22,0.88,15.10,1.02,8.73,0.97
99446,3.99,2.37,15.18,1.29,8.73,0.94
99481,6.89,-0.69,15.28,1.58,8.73,1.10
99516,10.47,-2.92,19.94,1.61,8.73,1.39
99551,12.11,-8.45,23.41,1.45,8.73,1.64
99586,13.33,-7.92,26.98,1.12,8.73,1.71
99621,10.31,-7.01,30.17,1.01,8.73,1.69
99661,8.98,-6.93,32.42,1.02,8.73,1.78
99695,5.74,-7.17,34.21,1.05,8.73,2.08
99729,2.07,-9.35,32.86,0.93,8.73,2.46
99764,-0.40,-9.83,33.21,0.62,8.73,2.63
99799,-3.79,-7.61,33.10,0.36,8.73,2.50
99834,-5.51,-5.60,30.01,0.30,8.73,2.28
99869,-6.45,-4.53,26.72,0.38,8.73,2.10
99904,-8.64,-5.63,24.09,0.49,8.73,2.00
99938,-6.43,-4.90,21.39,0.55,8.73,1.99
99972,-3.20,-4.90,18.64,0.61,8.73,2.04
100007,-1.56,-4.91,15.59,0.58,8.73,1.98
100042,1.54,-4.28,14.80,0.55,8.73,1.92
100077,5.96,-3.70,16.09,0.54,8.73,1.82
100112,8.72,-5.53,14.72,0.52,8.73,1.79
100146,11.05,-3.88,16.43,0.49,8.73,1.72
100180,12.34,-3.53,20.05,0.63,8.73,1.62
100215,12.50,-4.47,22.71,0.80,8.73,1.60
100250,12.43,-5.18,25.65,0.86,8.73,1.61
