timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
233547,-6.08,-5.90,31.84,1.19,8.73,1.81
233582,-5.90,-4.84,27.78,1.06,8.73,1.89
233617,-4.34,-5.60,22.43,1.07,8.73,1.86
233652,0.44,-2.49,19.29,1.06,8.73,1.87
233687,3.44,-3.45,18.60,1.03,8.73,1.81
233722,5.02,-2.09,19.48,1.08,8.73,1.77
233757,5.92,-1.76,18.90,1.19,8.73,1.70
233792,8.28,-4.83,21.74,1.21,8.73,1.86
233827,11.92,-3.66,24.75,1.30,8.73,1.91
233862,12.90,-6.57,27.78,1.33,8.73,2.08
233902,11.46,-5.38,32.53,1.32,8.73,2.33
233937,10.80,-9.65,36.46,1.35,8.73,2.69
233972,8.73,-10.23,40.11,1.17,8.73,3.01
234007,4.54,-11.46,42.67,0.74,8.73,3.07
234042,0.33,-9.07,43.30,0.51,8.73,2.86
234077,-2.95,-7.82,41.57,0.44,8.73,2.55
234112,-4.07,-6.06,37.21,0.47,8.73,2.34
234147,-4.23,-5.91,31.62,0.45,8.73,2.15
234182,-4.11,-4.34,28.12,0.46,8.73,1.98
234217,-4.53,-1.77,25.74,0.47,8.73,1.85
234252,0.39,-3.02,24.39,0.59,8.73,1.83
234287,1.78,-3.96,23.21,0.59,8.73,1.79
234323,5.09,-5.70,23.35,0.51,8.73,1.89
234357,9.40,-8.21,24.58,0.40,8.73,1.89
234392,11.77,-7.51,27.50,0.12,8.73,1.71
234427,13.18,-7.50,31.00,0.14,8.73,1.38
234462,12.53,-5.19,36.70,0.18,8.73,1.00
234497,10.65,-3.22,40.79,0.37,8.73,0.66
234532,8.79,-2.97,44.02,0.88,8.73,0.70
234567,5.17,-5.22,45.13,1.33,8.73,0.94
234602,0.89,-5.58,45.08,1.56,8.73,1.30
234637,-2.55,-7.16,42.05,1.58,8.73,1.61
234672,-5.20,-6.65,39.10,1.53,8.73,1.85
234707,-6.91,-6.55,35.21,1.42,8.73,2.00
234742,-4.81,-5.31,31.08,1.21,8.73,1.99
234777,-2.52,-2.94,27.41,1.12,8.73,1.92
234812,2.41,-2.96,25.69,1.10,8.73,1.93
234847,5.10,-5.38,25.52,1.09,8.73,2.01
234882,5.68,-5.32,23.91,1.02,8.73,2.18
234917,8.21,-7.26,25.55,0.80,8.73,2.33
234952,11.06,-6.46,30.67,0.63,8.73,2.29
234987,13.28,-6.24,36.21,0.66,8.73,2.24
235022,13.39,-6.79,40.79,0.79,8.73,2.27
235057,10.85,-7.36,43.34,0.81,8.73,2.28
235092,6.76,-7.65,43.08,0.79,8.73,2.33
235127,3.36,-7.63,42.82,0.65,8.73,2.26
235162,0.14,-5.43,43.37,0.62,8.73,2.16
235197,-3.16,-5.75,41.58,0.61,8.73,2.02
235232,-4.41,-5.51,37.29,0.68,8.73,1.90
235267,-5.66,0.15,34.77,0.73,8.73,1.76
235302,-5.42,-2.46,31.71,0.78,8.73,1.66
235337,-2.78,-1.15,27.50,0.90,8.73,1.63
235372,-0.17,-1.84,24.80,1.02,8.73,1.75
235407,5.38,-4.92,26.16,1.01,8.73,1.91
235442,9.46,-8.53,25.30,0.85,8.73,2.14
235477,11.69,-7.67,28.70,0.67,8.73,2.16
235512,12.96,-8.01,33.22,0.56,8.73,2.03
235547,13.68,-6.92,36.71,0.61,8.73,1.92
235582,12.23,-6.98,40.24,0.78,8.73,1.95
235617,9.78,-7.43,42.68,0.82,8.73,1.93
235652,5.80,-8.39,43.45,0.85,8.73,1.98
235687,2.03,-8.50,44.08,0.81,8.73,1.98
235722,-1.42,-6.57,41.86,0.75,8.73,1.99
235757,-5.64,-6.97,40.61,0.68,8.73,1.95
235792,-4.85,-4.13,37.14,0.58,8.73,1.84
235827,-6.56,-1.24,34.26,0.57,8.73,1.62
235862,-4.33,1.39,31.70,0.59,8.73,1.37
235897,-0.38,4.17,28.23,0.85,8.73,1.24
235937,4.16,1.67,26.98,1.17,8.73,1.19
235972,7.38,-2.07,27.56,1.31,8.73,1.56
236007,10.78,-4.40,28.90,1.34,8.73,1.78
236042,14.33,-6.45,31.84,1.35,8.73,1.88
236077,13.96,-5.42,35.32,1.30,8.73,1.95
236112,13.20,-7.38,39.13,1.35,8.73,2.10
236147,10.76,-8.98,41.37,1.32,8.73,2.21
236181,6.91,-8.84,43.26,1.22,8.73,2.28
236216,3.70,-8.94,43.58,1.12,8.73,2.32
236251,0.10,-9.10,43.29,1.09,8.73,2.31
236286,-2.83,-8.06,41.61,1.07,8.73,2.33
236321,-3.84,-6.78,38.41,1.08,8.73,2.34
236356,-4.15,-8.52,33.50,1.12,8.73,2.37
236391,-5.14,-7.10,30.13,1.15,8.73,2.52
236426,-4.36,-10.27,26.08,1.03,8.73,2.67
236461,-0.41,-9.63,24.02,0.88,8.73,2.72
236496,3.25,-7.42,24.02,0.66,8.73,2.60
236531,8.03,-4.91,25.10,0.61,8.73,2.33
236566,10.68,-3.99,26.66,0.75,8.73,2.09
236601,12.78,-4.04,31.77,0.91,8.73,1.99
236636,13.67,-6.50,35.29,1.00,8.73,1.99
236671,13.26,-8.73,38.69,1.05,8.73,1.94
236706,9.62,-6.09,41.20,1.01,8.73,1.83
236741,6.17,-7.09,41.73,1.07,8.73,1.74
236776,2.78,-7.80,42.98,1.25,8.73,1.77
236811,0.09,-3.52,44.97,1.32,8.73,1.74
236847,-2.31,-8.24,38.40,1.34,8.73,1.89
236881,-5.32,-5.54,35.94,1.41,8.73,1.94
236917,-4.92,-6.43,32.95,1.37,8.73,2.04
236952,-4.36,-7.73,28.50,1.22,8.73,2.12
236986,-1.72,-4.07,26.53,1.14,8.73,2.15
237021,3.07,-3.74,25.29,1.06,8.73,2.06
237056,6.03,-5.29,24.71,1.04,8.73,2.13
237091,8.59,-6.98,23.38,0.91,8.73,2.27
237126,10.05,-7.74,25.41,0.73,8.73,2.30
237162,11.76,-6.85,29.97,0.62,8.73,2.19
237196,12.50,-5.43,34.36,0.67,8.73,2.12
237231,12.39,-7.40,38.64,0.74,8.73,2.09
237266,10.19,-6.70,42.11,0.79,8.73,2.08
237301,6.08,-7.52,42.32,0.77,8.73,2.20
237337,2.68,-8.62,43.71,0.76,8.73,2.21
237372,-1.41,-7.78,43.74,0.67,8.73,2.20
237406,-2.86,-5.02,39.85,0.66,8.73,2.10
237442,-4.39,-4.29,36.37,0.77,8.73,1.97
237476,-6.86,-3.32,33.29,0.91,8.73,1.90
237511,-3.93,-2.57,29.69,0.98,8.73,1.95
237546,-1.90,-4.54,25.50,1.00,8.73,2.00
237581,2.89,-4.07,24.71,1.03,8.73,2.02
237616,5.98,-3.20,24.18,1.00,8.73,2.02
237651,9.51,-4.17,23.78,1.05,8.73,1.98
237686,12.25,-4.57,27.42,1.15,8.73,1.98
237721,12.85,-6.38,30.42,1.16,8.73,2.01
237756,13.74,-7.86,33.70,1.18,8.73,2.06
237791,12.66,-6.49,36.79,1.08,8.73,2.10
237826,9.55,-6.72,40.28,1.04,8.73,2.14
237861,6.58,-8.30,41.47,0.96,8.73,2.20
237896,3.05,-8.51,42.15,0.86,8.73,2.33
237931,-0.73,-8.90,41.25,0.86,8.73,2.27
237971,-2.75,-5.20,36.95,0.81,8.73,2.16
238006,-4.83,-4.14,34.37,0.88,8.73,2.09
238041,-6.84,-5.73,31.37,0.85,8.73,2.07
238076,-4.78,-5.86,27.55,0.92,8.73,2.13
238111,-3.87,-4.87,23.75,0.93,8.73,2.21
238146,-2.21,-6.70,23.15,0.88,8.73,2.27
238181,4.62,-7.99,23.74,0.72,8.73,2.33
238216,8.70,-6.98,22.52,0.61,8.73,2.26
238251,11.69,-5.55,26.22,0.69,8.73,2.11
238286,12.43,-6.72,29.98,0.75,8.73,2.01
238322,13.28,-6.50,34.44,0.91,8.73,1.96
238356,12.73,-5.61,38.06,0.97,8.73,2.00
238391,10.05,-7.33,40.77,0.98,8.73,1.99
238426,6.35,-6.59,41.72,0.98,8.73,2.01
238461,2.79,-7.21,41.67,0.97,8.73,2.03
238496,-0.26,-7.17,39.95,1.05,8.73,1.97
238531,-2.45,-4.07,37.60,1.11,8.73,1.96
238566,-6.12,-7.01,34.48,1.16,8.73,2.00
238601,-6.42,-5.75,32.03,1.14,8.73,2.10
238636,-5.35,-7.07,28.74,1.13,8.73,2.21
238671,-3.12,-5.53,24.66,1.11,8.73,2.27
238705,1.52,-6.27,23.44,1.04,8.73,2.28
238740,3.72,-4.06,23.16,1.01,8.73,2.25
238775,7.78,-3.00,23.36,1.04,8.73,2.12
238810,10.92,-5.49,24.87,1.17,8.73,2.07
