timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
172315,-4.46,4.23,20.85,0.20,8.73,1.03
172349,-2.15,0.19,17.54,0.50,8.73,1.09
172385,0.77,-1.27,16.70,0.70,8.73,1.29
172419,5.52,-3.22,17.10,0.79,8.73,1.37
172454,10.35,-2.93,18.67,0.90,8.73,1.37
172490,12.34,-3.87,21.78,0.93,8.73,1.48
172524,12.73,-2.75,23.97,1.06,8.73,1.52
172559,13.61,-4.14,25.37,1.38,8.73,1.66
172594,12.02,-7.12,28.75,1.43,8.73,1.85
172629,9.17,-7.73,32.35,1.35,8.73,1.91
172664,8.33,-8.04,33.81,1.30,8.73,1.99
172704,2.15,-7.92,35.29,1.22,8.73,2.04
172739,1.00,-8.56,35.40,1.28,8.73,2.16
172774,-1.50,-8.02,35.05,1.26,8.73,2.30
172809,-7.27,-4.81,34.37,1.66,8.73,2.25
172844,-6.80,-8.41,29.82,2.11,8.73,2.44
172879,-2.80,-14.91,21.98,2.03,8.73,2.74
172914,-1.98,-11.94,17.12,1.65,8.73,2.89
172949,-1.56,-12.43,13.91,1.34,8.73,3.08
172984,-0.46,-8.86,12.99,0.96,8.73,2.97
173019,-0.30,-6.50,12.38,0.75,8.73,2.81
173054,2.25,-5.04,15.15,0.63,8.73,2.52
173089,4.43,0.65,15.69,0.95,8.73,2.04
173124,7.97,-1.35,19.08,1.22,8.73,1.97
173159,11.47,-2.21,25.11,1.54,8.73,2.05
173194,12.19,-7.64,28.33,1.50,8.73,2.18
173229,12.60,-8.77,31.30,1.10,8.73,2.16
173264,10.81,-6.60,34.77,0.94,8.73,2.04
173299,7.69,-6.27,37.40,0.88,8.73,2.09
173334,3.96,-9.01,38.11,0.86,8.73,2.25
173369,0.25,-6.72,40.43,0.62,8.73,2.42
173404,-2.64,-5.90,38.58,0.37,8.73,2.32
173439,-4.12,-3.57,35.38,0.47,8.73,2.11
173474,-7.94,-3.39,33.58,0.78,8.73,1.98
173509,-6.95,-5.55,29.14,0.96,8.73,2.06
173544,-2.93,-4.40,26.04,0.95,8.73,2.22
173579,-0.28,-6.30,22.08,0.94,8.73,2.34
173614,3.52,-7.83,19.54,0.84,8.73,2.33
173649,7.15,-6.04,21.19,0.73,8.73,2.24
173684,6.90,-7.22,20.35,0.56,8.73,2.20
173719,9.45,-7.90,22.78,0.47,8.73,2.17
173754,10.29,-4.97,28.22,0.45,8.73,1.96
173789,13.02,-7.33,32.09,0.44,8.73,1.83
173824,11.89,-6.56,36.55,0.57,8.73,1.73
173859,10.47,-6.24,40.58,0.71,8.73,1.76
173894,6.11,-7.81,41.56,0.82,8.73,1.81
173929,2.95,-5.77,40.65,0.94,8.73,1.88
173964,-0.40,-7.65,38.23,0.85,8.73,1.90
173999,-4.36,-4.78,38.70,0.87,8.73,1.85
174034,-6.19,-4.73,36.71,0.91,8.73,1.85
174069,-6.72,-5.01,32.30,0.90,8.73,1.87
174104,-4.48,-4.34,26.82,0.89,8.73,1.82
174139,-0.40,-1.88,23.53,0.95,8.73,1.79
174174,0.42,-0.85,21.12,1.01,8.73,1.63
174209,3.62,-0.82,20.79,1.11,8.73,1.66
174243,7.54,-2.94,21.86,1.15,8.73,1.76
174277,8.67,-1.89,22.32,1.30,8.73,1.84
174312,10.71,-3.36,26.66,1.30,8.73,1.92
174347,12.35,-6.60,29.35,1.38,8.73,2.07
174382,13.40,-6.83,33.33,1.44,8.73,2.19
174417,11.12,-7.73,37.03,1.30,8.73,2.27
174452,8.74,-9.43,38.48,1.17,8.73,2.21
174487,4.98,-9.09,40.15,1.10,8.73,2.11
174522,1.74,-6.15,39.67,1.14,8.73,1.95
174557,-1.72,-7.47,36.89,1.20,8.73,1.92
174592,-4.02,-5.26,35.24,1.31,8.73,1.98
174627,-4.72,-6.28,31.11,1.23,8.73,2.05
174662,-6.03,-6.83,28.40,1.18,8.73,2.16
174697,-6.73,-6.25,25.45,1.23,8.73,2.26
174737,-4.13,-8.69,21.83,1.09,8.73,2.41
174772,0.12,-8.60,19.96,0.95,8.73,2.47
174807,4.58,-6.37,20.46,0.72,8.73,2.46
174842,7.41,-9.02,20.06,0.56,8.73,2.37
174877,11.00,-6.78,22.66,0.55,8.73,2.21
174912,12.76,-5.65,25.96,0.56,8.73,2.03
174947,12.65,-6.04,30.59,0.55,8.73,1.94
174982,13.03,-8.35,33.32,0.65,8.73,1.86
175017,10.68,-5.76,36.97,0.66,8.73,1.70
175052,8.81,-5.69,38.73,0.70,8.73,1.55
175087,3.85,-6.81,39.36,0.87,8.73,1.59
175122,0.65,-4.41,39.84,0.93,8.73,1.68
175157,-2.79,-7.61,37.60,0.89,8.73,1.78
175192,-5.65,-5.13,35.22,0.84,8.73,1.79
175227,-5.09,-3.17,31.21,0.72,8.73,1.71
175262,-5.33,-1.54,27.59,0.73,8.73,1.63
175297,-4.93,-2.11,23.98,0.88,8.73,1.50
175332,-3.01,0.15,21.74,0.86,8.73,1.34
175367,1.18,-0.42,20.87,1.06,8.73,1.40
