timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
33395,1.64,-6.81,30.11,0.48,8.60,2.06
33430,-1.20,-6.78,29.86,0.31,8.64,2.03
33465,-3.85,-5.27,28.23,0.20,8.71,1.90
33500,-5.48,-4.05,25.56,0.11,8.72,1.74
33535,-5.90,-1.50,22.77,0.05,8.73,1.55
33570,-7.56,-1.08,20.74,0.10,8.73,1.35
33605,-6.40,-0.25,17.86,0.21,8.73,1.21
33640,-5.99,0.76,16.26,0.38,8.73,1.14
33675,-3.28,-0.21,13.79,0.55,8.73,1.15
33710,-0.45,-0.41,12.40,0.70,8.73,1.23
33745,3.44,-2.37,12.31,0.76,8.73,1.36
33780,5.76,-2.72,12.93,0.78,8.73,1.43
33815,8.05,-2.95,14.15,0.78,8.73,1.47
33849,10.21,-2.99,17.64,0.79,8.73,1.47
33884,11.44,-2.25,21.06,0.79,8.73,1.46
33919,11.70,-4.71,24.45,0.83,8.73,1.43
33954,10.93,-6.02,27.38,0.81,8.73,1.43
33989,9.47,-4.59,30.15,0.81,8.73,1.36
34024,7.07,-4.43,31.37,0.87,8.73,1.36
34059,3.68,-4.46,31.60,0.91,8.73,1.42
34094,0.37,-5.20,31.41,0.94,8.73,1.53
34129,-2.44,-5.29,30.19,0.89,8.73,1.62
34164,-4.86,-4.05,28.25,0.83,8.73,1.64
34199,-7.11,-4.86,26.47,0.83,8.73,1.65
34233,-7.56,-3.55,23.54,0.86,8.73,1.66
34268,-7.61,-3.10,20.35,0.90,8.73,1.70
34303,-6.45,-2.51,17.45,1.01,8.73,1.81
34338,-3.57,-3.00,14.60,0.99,8.73,1.94
34373,-0.94,-1.31,12.74,0.92,8.73,1.92
34408,1.71,-2.45,11.86,0.87,8.73,1.95
34443,4.99,-2.95,12.51,0.87,8.73,1.92
34478,6.98,-2.51,13.07,0.90,8.73,1.83
34513,9.38,-2.97,14.60,0.97,8.73,1.83
34548,10.56,-3.91,17.35,1.04,8.73,1.85
34588,12.21,-3.97,20.99,1.15,8.73,1.92
34623,12.06,-5.05,23.89,1.20,8.73,2.08
34658,10.64,-6.66,26.84,1.15,8.73,2.22
34693,8.72,-6.59,28.65,0.98,8.70,2.29
34728,6.73,-7.29,29.64,0.78,8.65,2.33
34763,3.39,-8.65,30.36,0.61,8.69,2.27
34798,-0.40,-7.92,31.21,0.47,8.70,2.12
34834,-3.28,-5.83,30.60,0.39,8.73,1.98
34868,-5.51,-5.01,29.17,0.34,8.73,1.84
34903,-6.26,-3.47,25.99,0.35,8.73,1.69
34938,-7.90,-3.16,23.19,0.33,8.73,1.53
34973,-7.68,-1.23,20.96,0.34,8.73,1.35
35008,-5.09,0.97,17.75,0.46,8.73,1.20
35043,-3.94,1.11,14.80,0.67,8.73,1.06
35078,-1.02,0.27,13.51,0.86,8.73,0.97
35113,0.78,0.31,12.98,1.10,8.73,1.02
35148,6.42,0.36,13.55,1.33,8.73,1.07
35183,9.67,0.59,15.58,1.70,8.73,1.12
35218,11.70,-1.46,18.01,1.94,8.73,1.34
35253,12.32,-3.82,21.15,2.03,8.73,1.67
35288,12.17,-5.76,23.76,1.97,8.73,2.02
35324,11.68,-9.81,26.53,1.77,8.73,2.33
35358,10.22,-8.64,30.31,1.47,8.73,2.52
35393,7.30,-9.97,33.23,1.24,8.73,2.69
35428,3.83,-11.46,33.97,0.88,8.73,2.80
35463,0.56,-11.53,34.10,0.62,8.73,2.79
35498,-2.97,-10.36,34.19,0.33,8.73,2.67
35533,-4.52,-5.82,32.80,0.14,8.73,2.50
35568,-5.99,-5.27,29.27,0.06,8.73,2.27
35603,-6.15,-4.75,24.95,0.10,8.73,2.00
35638,-6.14,-5.05,21.17,0.14,8.73,1.86
35673,-5.43,-2.35,18.28,0.40,8.73,1.88
35708,-0.83,-3.95,16.69,0.41,8.73,1.94
35743,2.99,-5.37,16.15,0.39,8.73,1.97
35778,6.01,-6.06,16.31,0.32,8.73,1.89
35813,9.06,-5.69,17.48,0.24,8.73,1.74
35848,11.85,-5.96,19.43,0.26,8.73,1.55
35883,12.73,-4.79,21.95,0.32,8.73,1.38
35918,13.31,-3.87,23.75,0.40,8.73,1.21
35953,13.48,-4.27,25.44,0.58,8.73,1.14
35988,10.81,-5.68,28.23,0.77,8.73,1.17
36023,8.37,-6.11,29.90,0.92,8.73,1.27
36058,5.39,-7.02,30.67,0.97,8.73,1.41
36093,2.42,-7.21,30.39,0.97,8.73,1.56
36128,-0.20,-6.64,28.95,0.88,8.73,1.71
36163,-3.17,-5.51,28.26,0.80,8.73,1.70
36198,-5.78,-3.78,27.43,0.82,8.73,1.67
36233,-6.37,-4.56,23.98,0.86,8.73,1.67
36268,-6.77,-4.35,20.98,0.85,8.73,1.66
36303,-7.43,-3.82,18.40,0.85,8.73,1.63
36339,-6.03,-3.50,15.97,0.83,8.73,1.59
36373,-4.56,-2.63,13.79,0.85,8.73,1.51
36408,-1.49,-1.46,12.35,0.91,8.73,1.40
36443,0.58,-0.14,11.94,1.03,8.73,1.32
36478,6.76,-0.39,13.44,1.23,8.73,1.24
36513,10.27,-0.92,15.19,1.41,8.73,1.28
36548,12.12,-2.56,16.59,1.49,8.73,1.42
36583,12.02,-3.80,18.44,1.45,8.68,1.61
36623,11.41,-6.81,21.33,1.34,8.72,1.78
36658,10.51,-6.28,25.15,1.21,8.73,1.86
36693,9.50,-7.16,27.65,1.10,8.73,1.90
36729,7.30,-7.01,29.94,1.05,8.73,1.92
36763,4.36,-6.50,31.16,0.97,8.73,1.91
36798,1.56,-6.06,31.40,0.87,8.73,1.93
36833,-0.97,-6.06,31.63,0.86,8.73,1.86
36868,-3.65,-5.46,29.80,0.93,8.73,1.76
36903,-5.28,-5.37,27.64,1.06,8.73,1.72
36938,-5.67,-4.73,24.63,1.14,8.73,1.77
36973,-6.11,-5.90,21.51,1.08,8.73,1.79
37008,-6.91,-4.15,18.74,0.95,8.73,1.74
37043,-4.66,-2.93,15.76,0.90,8.73,1.69
37078,-1.58,-2.56,13.73,0.84,8.73,1.53
37113,1.91,-2.61,12.76,0.86,8.73,1.48
37148,6.13,-2.36,13.45,0.89,8.73,1.53
37183,8.15,-2.18,14.31,0.90,8.73,1.56
37218,9.79,-3.14,14.99,0.92,8.73,1.59
37253,10.65,-5.01,16.96,0.94,8.73,1.65
37288,10.93,-4.64,20.69,0.95,8.73,1.70
37323,10.81,-4.81,23.63,0.98,8.73,1.77
37358,11.68,-5.50,27.02,1.03,8.73,1.89
37393,10.67,-6.00,29.95,0.98,8.73,2.01
37428,7.60,-7.21,31.97,0.87,8.73,2.13
37463,4.25,-8.15,32.36,0.70,8.73,2.17
37498,-0.11,-9.44,32.84,0.47,8.73,2.24
37533,-3.39,-5.89,32.87,0.25,8.73,2.19
37568,-5.73,-4.95,30.93,0.10,8.73,2.02
37603,-5.99,-3.30,27.41,0.03,8.73,1.78
37638,-7.25,-2.05,24.16,0.04,8.73,1.54
37673,-7.02,0.77,21.47,0.20,8.73,1.37
37708,-4.38,1.09,18.57,0.47,8.73,1.34
37743,-0.80,-0.39,15.67,0.67,8.73,1.36
37778,2.11,-1.67,13.73,0.78,8.73,1.42
37813,3.62,-2.19,13.01,0.84,8.73,1.46
37848,6.22,-1.30,13.00,0.91,8.73,1.47
37883,9.21,-1.75,15.33,1.06,8.73,1.49
37918,11.43,-3.18,19.13,1.16,8.73,1.53
37953,12.36,-4.25,21.52,1.31,8.73,1.64
37988,12.33,-4.96,24.88,1.28,8.73,1.75
38023,11.91,-6.90,27.30,1.28,8.73,1.89
38058,10.60,-7.29,29.14,1.17,8.73,1.95
38093,8.52,-8.47,30.80,1.05,8.73,2.05
38128,4.97,-8.11,32.35,0.93,8.73,2.09
38163,0.07,-9.29,32.09,0.89,8.73,2.15
38198,-3.83,-7.09,31.24,0.77,8.73,2.12
38233,-6.04,-6.05,28.58,0.72,8.73,2.05
38268,-7.16,-4.72,25.76,0.71,8.73,1.99
38303,-6.13,-4.25,21.50,0.76,8.73,1.98
38338,-5.40,-4.25,18.29,0.79,8.73,1.96
38373,-4.36,-3.84,14.82,0.75,8.73,1.97
38408,-4.23,-3.39,12.97,0.67,8.69,1.91
38443,-2.26,-2.52,11.82,0.59,8.69,1.82
38478,1.34,-1.53,11.96,0.59,8.72,1.72
38513,2.61,-0.25,12.23,0.66,8.73,1.63
38548,6.68,-0.77,13.55,0.74,8.73,1.56
38583,9.85,-2.19,15.03,0.89,8.73,1.53
38618,11.78,-1.80,18.59,1.04,8.73,1.51
38658,12.57,-3.92,22.00,1.09,8.73,1.53
38693,12.46,-5.13,24.37,1.16,8.73,1.63
38728,8.77,-6.11,26.91,1.12,8.73,1.64
38763,8.21,-7.06,29.06,1.03,8.73,1.45
38798,5.68,-6.24,30.66,1.04,8.73,1.33
38834,2.94,-6.43,31.30,1.12,8.73,1.25
38868,0.05,-5.83,30.57,1.27,8.73,1.22
38903,-3.05,-5.28,28.73,1.32,8.73,1.31
38938,-5.21,-4.54,26.30,1.26,8.73,1.45
38973,-6.67,-4.69,22.99,1.17,8.67,1.53
39008,-7.30,-4.77,20.65,1.05,8.67,1.57
39042,-7.11,-1.72,18.63,0.93,8.70,1.53
39077,-5.70,-0.78,15.92,0.90,8.73,1.49
39112,-5.51,0.56,14.06,0.91,8.73,1.40
39147,-1.65,1.11,12.52,0.94,8.73,1.32
39182,1.53,0.54,12.20,1.01,8.73,1.32
39217,4.95,-0.34,11.70,1.08,8.73,1.38
39252,7.56,-1.98,12.25,1.10,8.73,1.51
39287,10.11,-3.43,14.63,1.11,8.73,1.61
39323,11.82,-4.19,18.32,1.12,8.73,1.65
39357,12.49,-4.61,21.33,1.12,8.73,1.73
39392,11.98,-5.71,24.18,1.12,8.73,1.80
39427,10.64,-6.05,27.03,1.06,8.73,1.85
39462,8.42,-5.85,29.10,1.01,8.73,1.82
39497,5.77,-5.65,30.27,0.95,8.73,1.75
39532,2.80,-5.41,30.56,0.95,8.73,1.70
39567,-0.65,-5.17,30.26,0.96,8.70,1.68
39602,-3.52,-4.87,28.42,0.89,8.66,1.70
39637,-5.58,-4.39,26.66,0.82,8.61,1.70
39672,-7.40,-3.90,24.53,0.77,8.61,1.71
39707,-7.62,-3.34,21.40,0.73,8.63,1.69
39742,-7.53,-3.24,18.40,0.71,8.66,1.63
39777,-7.25,-2.53,15.98,0.74,8.72,1.66
39812,-4.02,-3.11,13.46,0.72,8.73,1.66
39847,-1.37,-2.33,12.14,0.71,8.73,1.60
39882,1.06,-2.38,11.45,0.68,8.73,1.61
39917,4.90,-2.70,11.67,0.68,8.73,1.57
39952,7.48,-2.95,12.55,0.65,8.73,1.56
39987,9.72,-3.00,14.70,0.61,8.73,1.54
40022,11.65,-3.20,18.15,0.56,8.73,1.50
40057,12.66,-3.69,20.78,0.55,8.73,1.42
40092,12.23,-3.70,23.88,0.51,8.73,1.31
40127,10.29,-3.49,26.21,0.59,8.70,1.23
40162,8.66,-3.05,27.76,0.72,8.63,1.22
40197,6.45,-4.49,29.33,0.84,8.60,1.30
40232,4.02,-4.36,30.85,0.94,8.68,1.35
40267,0.95,-3.78,31.20,1.00,8.71,1.37
40302,-1.73,-4.30,30.16,1.10,8.73,1.40
40337,-4.75,-3.63,29.18,1.29,8.73,1.42
40372,-6.99,-4.49,26.59,1.47,8.73,1.53
40407,-7.68,-4.35,23.90,1.52,8.73,1.73
40442,-8.21,-5.23,20.84,1.52,8.73,1.91
40477,-6.98,-5.19,17.87,1.41,8.73,2.06
40512,-3.82,-4.15,14.95,1.28,8.73,2.16
40547,-1.66,-5.41,12.78,1.14,8.73,2.20
40582,0.65,-5.86,12.14,0.97,8.73,2.15
40617,4.48,-3.48,12.27,0.86,8.73,2.14
40652,7.95,-3.84,13.35,0.77,8.73,2.12
40692,9.91,-4.90,16.76,0.72,8.73,2.05
40727,11.74,-5.16,20.40,0.70,8.73,1.99
40762,12.66,-4.68,23.46,0.69,8.73,1.92
40797,11.10,-4.55,26.19,0.73,8.73,1.92
40832,9.22,-6.24,27.52,0.78,8.73,2.01
40867,7.25,-6.56,28.85,0.75,8.73,2.02
40902,4.92,-7.02,30.16,0.68,8.72,2.05
40937,2.32,-7.23,31.31,0.56,8.73,2.00
40972,-0.82,-6.96,30.25,0.32,8.73,1.94
41007,-3.33,-4.89,29.74,0.19,8.73,1.79
41042,-5.53,-3.47,28.03,0.14,8.73,1.65
41077,-6.31,-2.44,24.91,0.05,8.73,1.47
41112,-6.11,0.28,21.95,-0.04,8.73,1.24
41147,-5.18,2.12,18.83,0.09,8.73,1.02
41182,-7.18,2.77,16.83,0.36,8.73,0.92
41217,-4.62,0.63,14.03,0.62,8.73,0.98
41252,-1.26,0.44,13.00,0.82,8.73,1.10
41287,1.72,0.24,12.98,0.95,8.73,1.21
41321,5.61,-1.20,12.46,1.04,8.73,1.25
41356,8.77,-1.70,13.88,1.14,8.73,1.32
41391,10.39,-3.33,15.49,1.17,8.73,1.42
41425,11.78,-3.85,17.66,1.16,8.73,1.53
41460,12.70,-5.21,21.01,1.15,8.73,1.60
41495,12.30,-6.27,24.77,1.17,8.73,1.69
41529,10.43,-6.72,27.32,1.11,8.73,1.73
41564,7.99,-8.14,29.52,1.08,8.73,1.76
41599,4.27,-7.85,30.77,1.02,8.73,1.84
41634,1.37,-7.86,31.24,0.98,8.73,1.89
41669,-1.38,-5.88,30.98,0.99,8.73,1.89
41704,-3.79,-5.58,29.11,0.99,8.73,1.88
41739,-5.89,-5.39,27.26,1.07,8.73,1.91
41774,-7.08,-5.51,24.30,1.18,8.73,1.97
41809,-7.12,-6.80,20.61,1.22,8.73,2.10
41844,-6.83,-5.51,17.70,1.16,8.73,2.24
41879,-4.97,-4.54,15.07,1.04,8.73,2.34
41914,-2.38,-4.68,12.64,0.88,8.73,2.28
41949,1.06,-4.08,11.82,0.75,8.73,2.12
41984,3.64,-2.23,12.30,0.67,8.73,1.90
42019,6.64,-1.06,12.62,0.72,8.73,1.66
42054,9.25,-1.64,13.48,0.81,8.73,1.58
42089,10.18,-2.85,15.24,0.81,8.73,1.58
42124,11.16,-4.81,18.44,0.77,8.73,1.57
42159,12.15,-5.45,21.94,0.73,8.73,1.54
42194,11.19,-5.09,25.41,0.74,8.73,1.49
42229,10.14,-4.71,28.18,0.76,8.73,1.42
42264,7.15,-4.53,30.46,0.89,8.73,1.42
42299,4.12,-4.87,31.98,0.97,8.73,1.45
42334,0.99,-5.09,31.59,1.01,8.73,1.47
42369,-1.62,-5.12,30.33,1.01,8.73,1.49
42404,-4.19,-5.78,28.13,1.00,8.73,1.56
42439,-6.40,-2.57,26.93,1.04,8.73,1.59
42473,-6.64,-3.69,23.50,1.05,8.73,1.65
42508,-7.18,-3.44,20.14,1.03,8.73,1.67
42543,-7.07,-3.85,17.23,1.05,8.73,1.74
42578,-5.25,-4.54,14.85,1.03,8.73,1.82
42613,-1.54,-5.91,12.66,0.97,8.73,1.87
42648,0.32,-5.67,11.76,0.86,8.73,1.94
42683,3.47,-5.04,11.92,0.77,8.73,1.96
42723,7.04,-3.15,12.71,0.66,8.73,1.94
42758,9.58,-3.20,14.68,0.60,8.73,1.87
42793,10.64,-4.64,17.24,0.60,8.73,1.80
42828,11.63,-4.13,20.96,0.57,8.73,1.73
42864,11.29,-4.45,24.42,0.57,8.73,1.65
42898,10.24,-4.56,27.84,0.62,8.73,1.58
42933,8.94,-3.35,30.62,0.70,8.73,1.53
42968,5.85,-5.67,31.59,0.77,8.73,1.53
43003,2.85,-5.69,32.16,0.80,8.73,1.51
43038,0.05,-5.57,32.49,0.84,8.73,1.46
43073,-2.50,-3.88,31.74,0.93,8.73,1.41
43108,-4.28,-2.65,29.10,1.03,8.73,1.43
43143,-5.13,-3.14,25.04,1.08,8.73,1.49
43178,-5.73,-2.84,21.65,1.03,8.73,1.52
43213,-6.36,-1.88,19.23,0.91,8.73,1.49
43248,-5.24,-0.61,17.04,0.85,8.73,1.40
43283,-4.25,0.60,15.13,0.86,8.73,1.29
43319,-1.09,3.30,13.52,0.95,8.73,1.16
43353,1.01,3.29,12.98,1.07,8.73,1.22
43388,4.22,1.75,12.44,1.22,8.73,1.27
43423,7.17,0.09,12.78,1.27,8.73,1.39
43458,10.14,-2.72,15.52,1.33,8.73,1.52
43492,12.09,-3.37,18.71,1.31,8.73,1.63
43527,12.97,-5.59,21.43,1.22,8.73,1.71
43562,12.56,-6.58,24.47,1.11,8.73,1.75
43597,10.89,-5.58,27.44,1.01,8.73,1.76
43632,8.05,-4.99,29.15,0.95,8.73,1.70
43667,5.71,-5.10,30.68,0.93,8.73,1.70
43702,2.77,-5.21,31.57,0.96,8.73,1.70
43737,-0.20,-3.98,31.75,1.02,8.73,1.64
43772,-3.16,-4.41,29.11,1.13,8.73,1.57
43807,-5.15,-3.50,27.29,1.24,8.73,1.59
43842,-6.64,-5.50,23.98,1.31,8.73,1.68
43878,-6.76,-5.30,21.03,1.30,8.73,1.78
43912,-6.82,-3.72,18.86,1.22,8.73,1.87
43947,-6.45,-2.38,16.81,1.10,8.73,1.93
43982,-4.59,-0.47,14.97,1.01,8.73,1.91
44017,-2.26,-0.50,13.24,0.97,8.73,1.85
44052,1.80,-1.74,13.95,0.94,8.73,1.79
44087,4.84,-2.88,12.99,0.96,8.73,1.75
44122,7.57,-3.27,13.55,0.93,8.73,1.76
44158,10.33,-3.27,17.50,0.94,8.73,1.74
44192,11.43,-3.94,19.93,1.01,8.73,1.73
44227,12.63,-4.89,23.28,1.01,8.73,1.75
44262,11.89,-6.14,25.88,0.98,8.73,1.78
44297,9.81,-7.17,28.24,0.88,8.73,1.73
44332,7.53,-7.41,29.87,0.82,8.73,1.62
44367,4.43,-5.39,31.45,0.79,8.73,1.56
44402,2.35,-4.99,31.73,0.81,8.73,1.58
44437,-0.49,-3.58,30.92,0.83,8.73,1.58
44472,-3.05,-4.75,29.16,0.80,8.73,1.62
44507,-5.78,-3.69,27.54,0.77,8.73,1.61
44542,-6.93,-3.37,25.03,0.71,8.73,1.57
44577,-7.28,-2.23,22.49,0.65,8.73,1.47
44612,-6.92,0.75,20.25,0.64,8.73,1.35
44647,-5.19,2.47,18.03,0.74,8.73,1.25
44682,-1.89,0.80,15.23,0.89,8.73,1.14
44717,1.82,1.16,14.42,1.01,8.73,1.13
44757,5.96,-0.39,13.91,1.23,8.73,1.13
44792,8.68,-1.96,14.97,1.33,8.73,1.27
44828,10.42,-3.40,16.87,1.35,8.73,1.41
44862,11.54,-4.82,19.70,1.24,8.73,1.56
44897,11.89,-5.44,22.72,1.10,8.73,1.62
44931,11.54,-5.38,25.74,0.99,8.73,1.64
44966,9.25,-5.50,28.15,0.94,8.73,1.63
45001,6.72,-5.49,29.75,0.90,8.73,1.62
45036,4.95,-5.72,31.72,0.88,8.73,1.75
45071,2.45,-6.73,32.14,0.84,8.73,1.87
45106,-0.06,-6.11,32.26,0.80,8.73,1.93
45141,-2.93,-6.26,31.15,0.75,8.73,1.90
45176,-4.61,-4.72,29.22,0.77,8.73,1.86
45211,-6.17,-5.30,26.76,0.79,8.73,1.84
45246,-6.70,-5.44,23.71,0.84,8.73,1.84
45281,-6.13,-4.99,20.35,0.88,8.73,1.87
45316,-5.55,-5.24,17.15,0.84,8.73,1.94
45351,-2.77,-2.68,15.22,0.81,8.73,1.93
45386,0.63,-2.89,13.17,0.81,8.73,1.87
45421,5.17,-3.09,14.03,0.79,8.73,1.80
45456,7.56,-3.07,14.54,0.83,8.73,1.66
