timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
246040,5.87,-6.57,28.13,0.86,8.29,1.82
246075,3.21,-7.21,28.65,0.76,8.27,1.81
246110,-0.39,-6.12,28.96,0.73,8.29,1.77
246145,-3.67,-4.43,27.84,0.74,8.37,1.65
246180,-5.13,-3.46,25.38,0.72,8.41,1.60
246215,-6.83,-3.88,23.79,0.64,8.40,1.58
246250,-7.20,-5.17,20.68,0.68,8.42,1.56
246285,-8.67,-2.71,19.14,0.64,8.50,1.51
246320,-7.24,-3.90,16.38,0.77,8.62,1.61
246355,-6.15,-3.04,15.06,0.71,8.73,1.54
246390,-3.75,-1.99,13.95,0.74,8.73,1.50
246425,-1.83,-4.14,13.08,0.74,8.73,1.59
246460,4.15,-7.54,13.19,0.64,8.73,1.79
246495,7.52,-5.53,14.08,0.53,8.73,1.83
246530,10.03,-3.33,17.27,0.58,8.73,1.69
246565,12.63,-3.26,21.40,0.72,8.73,1.61
246600,12.93,-3.76,23.95,0.85,8.73,1.56
246635,11.52,-2.50,25.18,0.99,8.73,1.60
246670,10.58,-5.80,27.06,1.14,8.73,1.82
246705,8.38,-5.74,29.02,1.02,8.73,1.79
246740,5.72,-4.77,30.30,0.93,8.73,1.84
246775,3.14,-7.03,32.50,0.91,8.73,1.99
246810,0.29,-7.27,34.48,0.86,8.73,2.09
246845,-2.70,-6.10,32.31,0.79,8.73,2.03
246880,-4.64,-4.36,30.06,0.90,8.73,1.93
246915,-6.22,-4.56,25.96,1.01,8.73,1.93
246950,-6.42,-4.48,21.90,1.15,8.73,1.99
246985,-5.89,-5.96,19.13,1.14,8.73,2.11
247021,-5.46,-2.83,17.48,1.04,8.73,2.17
247055,-2.77,-2.62,15.66,0.96,8.73,2.15
247090,1.70,-4.20,14.45,0.90,8.73,2.01
247125,4.84,-4.33,14.56,0.85,8.73,1.87
247160,7.41,-2.41,15.05,0.86,8.73,1.73
247194,10.07,-1.32,16.53,0.92,8.73,1.66
247229,11.84,-4.70,18.89,0.94,8.73,1.68
247264,12.55,-5.01,21.25,0.83,8.73,1.67
247299,11.87,-5.42,24.25,0.77,8.73,1.62
247334,11.18,-4.84,28.15,0.74,8.73,1.55
247370,9.32,-3.96,30.93,0.77,8.73,1.41
