timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
76487,12.05,-11.03,36.53,1.16,8.73,2.02
76522,8.65,-6.77,39.82,1.00,8.73,1.85
76557,5.38,-7.09,38.33,0.99,8.73,1.78
76592,1.53,-8.79,37.22,1.02,8.73,1.85
76627,-1.73,-4.37,36.68,1.00,8.73,1.83
76662,-5.04,-7.99,34.47,0.94,8.73,1.88
76697,-6.48,-6.27,31.85,0.71,8.73,1.90
76732,-6.19,-3.28,28.70,0.66,8.73,1.78
76767,-5.59,-2.99,26.25,0.80,8.73,1.72
76802,-4.53,-2.11,23.49,0.84,8.73,1.72
76837,-4.12,-2.03,20.60,1.00,8.73,1.71
76872,-0.74,-1.18,19.69,1.10,8.73,1.67
76907,3.15,2.33,21.83,1.33,8.73,1.50
76942,10.19,0.19,23.52,1.62,8.73,1.51
76977,13.48,-2.75,27.07,1.95,8.73,1.73
77012,11.93,-6.51,31.08,1.93,8.73,2.05
77047,13.24,-8.39,35.48,1.76,8.73,2.27
77082,12.27,-10.46,38.95,1.51,8.73,2.38
77117,8.77,-10.02,40.88,1.32,8.73,2.43
77152,4.23,-9.76,42.44,1.17,8.73,2.45
77187,0.37,-9.92,43.84,1.03,8.73,2.47
77222,-2.05,-8.77,39.20,0.88,8.73,2.51
77257,-4.82,-5.10,37.57,0.89,8.73,2.39
77297,-5.15,-7.52,31.23,1.07,8.73,2.38
77332,-5.96,-10.40,28.18,1.17,8.73,2.55
77368,-4.96,-8.91,25.27,1.07,8.73,2.89
77402,-2.85,-14.26,22.14,0.84,8.73,3.23
77437,-0.34,-16.32,21.01,0.43,8.73,3.31
77472,4.68,-11.86,23.34,0.15,8.73,3.00
77507,9.37,-5.45,25.74,0.12,8.73,2.55
77542,13.43,-5.99,30.04,0.24,8.73,2.19
77577,15.15,-5.56,34.16,0.41,8.73,2.00
77612,13.97,-6.55,37.47,0.60,8.73,1.91
77647,11.36,-4.98,40.36,0.73,8.73,1.93
77682,8.62,-7.41,42.44,0.85,8.73,2.01
77717,4.22,-8.94,43.28,0.82,8.73,2.15
77752,0.46,-7.95,43.54,0.73,8.73,2.23
77787,-2.64,-6.29,40.72,0.73,8.73,2.12
77823,-5.81,-2.81,39.38,0.71,8.73,2.03
77857,-5.38,-3.70,34.82,0.77,8.73,1.94
77892,-3.95,-2.40,30.66,0.82,8.73,1.96
77927,-3.85,-4.87,26.40,0.92,8.73,2.00
77962,0.59,-5.44,25.06,0.99,8.73,2.07
77997,2.85,-5.81,22.98,0.93,8.73,2.16
78032,6.47,-5.71,22.88,0.87,8.73,2.15
78067,10.07,-4.59,24.54,0.83,8.73,2.05
78102,13.52,-5.06,27.46,0.73,8.73,2.02
78137,14.18,-6.76,31.66,0.68,8.73,1.91
78172,13.74,-5.09,35.42,0.71,8.73,1.84
78207,12.03,-7.12,37.85,0.77,8.73,1.79
78242,9.24,-6.91,41.39,0.91,8.73,1.86
78277,5.22,-6.08,42.61,0.98,8.73,1.78
78313,0.82,-6.08,44.20,1.12,8.73,1.78
78347,-2.41,-4.96,43.14,1.29,8.73,1.78
78382,-4.31,-7.71,38.53,1.45,8.73,1.89
78417,-5.15,-5.62,34.57,1.39,8.73,2.02
78452,-4.88,-6.22,30.05,1.34,8.73,2.12
78487,-1.23,-5.77,26.56,1.22,8.73,2.13
78522,1.07,-5.42,24.43,1.20,8.73,2.10
78557,2.99,-4.43,23.97,1.19,8.73,2.11
78592,7.42,-5.10,24.33,1.20,8.73,2.08
