timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
7032,8.69,0.25,-2.49,0.37,1.48,0.50
7067,8.11,0.99,-2.22,0.28,1.61,0.51
7102,8.78,1.36,-1.87,0.28,1.74,0.54
7137,8.16,1.36,-0.53,0.24,1.90,0.56
7172,9.16,2.27,-0.19,0.38,2.02,0.61
7207,8.62,3.48,0.78,0.67,2.18,0.67
7242,8.63,-0.38,1.71,0.72,2.35,0.75
7277,10.28,0.18,3.99,0.76,2.51,0.80
7312,9.78,-0.50,4.81,0.86,2.65,0.90
7347,9.13,-2.48,5.99,0.74,2.70,0.85
7382,10.30,-5.11,8.23,0.49,2.62,0.59
7417,8.94,-5.26,8.50,0.19,2.47,0.12
7452,8.05,-4.63,8.36,-0.12,2.30,-0.42
7487,7.42,-2.71,8.68,-0.47,2.25,-0.99
7522,6.24,-1.07,8.79,-0.66,2.27,-1.50
7557,5.70,0.41,9.20,-0.64,2.40,-1.80
7592,5.52,0.85,9.35,-0.43,2.60,-1.73
7627,4.93,2.44,10.49,-0.18,2.87,-1.51
7662,4.15,0.54,11.06,-0.02,3.03,-1.26
7697,3.12,0.94,11.64,0.10,3.09,-1.01
7732,2.08,0.53,11.71,0.21,2.96,-0.78
7767,0.99,1.10,11.26,0.27,2.75,-0.63
7802,0.23,0.64,11.54,0.25,2.60,-0.49
7837,-0.71,-1.76,13.24,0.25,2.73,-0.15
7872,-1.67,3.56,12.43,0.29,2.53,0.01
7907,-2.54,-2.13,10.71,0.35,2.60,-0.22
7942,-4.26,-0.63,11.14,0.33,2.33,0.08
7977,-4.26,-0.18,12.95,0.16,2.42,0.13
8012,-3.73,-6.52,10.01,-0.42,2.72,0.72
8047,-5.67,-6.53,10.97,-1.47,2.99,1.74
8082,-4.24,6.96,9.46,-1.76,2.92,1.63
8122,-6.27,0.61,7.30,-1.33,2.61,1.04
8157,-7.76,-1.10,7.45,-0.96,2.41,0.88
8192,-9.31,1.58,8.74,-0.56,2.39,0.86
8227,-8.22,2.93,6.17,-0.23,2.32,0.68
8262,-8.07,1.72,5.24,-0.13,2.21,0.51
8297,-8.69,-1.05,5.14,-0.12,2.22,0.45
8333,-10.22,-2.15,6.17,-0.38,2.39,0.51
8367,-11.91,1.96,7.79,-0.39,2.72,0.52
8402,-10.99,1.86,7.06,-0.24,3.12,0.45
8437,-11.82,3.41,5.78,-0.07,3.49,0.37
8472,-8.61,1.56,2.78,-0.01,3.71,0.26
8507,-8.28,0.67,0.29,-0.21,3.78,0.11
8542,-7.86,2.06,0.30,-0.14,3.77,0.13
8577,-9.57,2.40,0.02,-0.00,3.85,0.16
8612,-11.02,5.15,1.38,0.25,4.05,0.31
8647,-9.06,1.58,-0.39,0.42,4.37,0.40
8682,-5.60,0.11,-2.65,0.36,4.61,0.24
8717,0.57,2.09,-3.94,0.34,4.59,0.15
8752,5.03,2.73,-5.29,0.47,4.25,0.30
8787,5.27,0.13,-6.16,0.50,3.86,0.71
8823,4.97,-2.65,-5.87,0.38,3.56,0.91
8857,2.64,-2.63,-6.94,0.22,3.44,0.96
8892,1.15,-1.65,-6.49,0.03,3.49,1.19
8927,1.23,-2.09,-6.32,-0.11,3.67,1.31
8962,2.49,-0.53,-3.96,-0.16,3.92,1.18
