timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
7961,-1.41,-2.27,12.65,0.85,3.42,0.11
7996,-2.54,-1.09,13.66,1.00,3.56,0.05
8031,-3.77,-2.36,12.99,1.20,3.62,-0.04
8066,-4.85,-2.54,11.75,1.19,3.62,0.05
8101,-6.20,-2.65,12.54,1.10,3.63,0.20
8141,-7.41,-2.96,11.82,0.53,3.76,0.58
8176,-7.34,-3.03,10.62,0.18,3.91,0.71
8211,-7.17,-0.21,9.39,-0.20,4.09,0.75
8246,-10.22,2.05,10.72,-0.21,4.26,0.67
8281,-9.27,-1.59,7.87,-0.22,4.46,0.59
8316,-8.47,0.49,6.62,-0.33,4.59,0.47
8351,-12.05,1.11,5.83,-0.24,4.70,0.42
8386,-9.06,2.16,4.11,-0.13,4.79,0.34
8421,-7.08,2.24,2.46,-0.09,4.82,0.25
8456,-7.97,3.60,1.63,-0.01,4.92,0.18
8491,-6.78,2.12,-0.11,0.14,5.00,0.22
8526,-2.51,1.01,-0.39,0.26,4.96,0.27
8561,5.65,4.83,-4.75,0.54,5.04,0.53
8596,-6.99,0.92,-4.71,0.55,4.88,0.67
8631,-8.48,3.33,-2.74,0.73,4.97,0.47
8666,-0.04,3.12,-2.70,0.78,5.14,0.30
8701,6.45,2.85,0.55,1.18,5.18,-0.08
8736,5.82,0.38,-0.95,1.29,5.03,-0.10
8771,6.34,0.41,-1.27,1.18,5.02,0.20
8806,7.77,-2.13,0.10,1.00,5.14,0.48
8842,8.66,-2.27,2.35,0.83,5.27,0.64
8876,9.66,-3.82,4.49,0.70,5.41,0.73
8911,10.33,-4.33,6.17,0.48,5.51,0.72
8946,10.96,-2.44,8.34,0.31,5.57,0.66
8981,10.30,-1.96,10.95,0.32,5.58,0.60
9016,9.32,-1.55,12.67,0.56,5.53,0.64
9051,7.73,-2.91,13.73,0.72,5.56,0.73
9086,7.02,-2.08,15.57,0.75,5.70,0.70
9121,5.82,-3.37,17.92,0.78,5.92,0.57
9156,3.74,-1.61,20.28,0.84,6.16,0.41
9191,2.10,-2.34,20.55,0.98,6.35,0.33
9226,-0.33,-2.36,21.99,1.21,6.43,0.34
9261,-1.23,-3.25,20.30,1.34,6.48,0.52
9296,-3.30,-3.35,19.35,1.34,6.53,0.67
9332,-6.49,-3.65,19.79,1.27,6.60,0.86
9366,-7.92,-4.14,18.62,0.98,6.72,1.07
9401,-8.61,-1.47,16.64,0.82,6.85,1.14
9436,-7.24,-0.81,12.74,0.73,6.85,1.16
9471,-7.23,0.28,9.99,0.79,6.74,1.15
9506,-7.06,-1.13,8.19,0.83,6.67,1.23
9541,-5.60,-1.43,7.22,0.85,6.66,1.36
9576,-5.38,-1.31,3.97,0.85,6.67,1.44
9611,-3.61,-0.54,3.05,0.85,6.71,1.54
9646,-1.44,-1.37,3.22,0.79,6.75,1.57
9681,1.92,-0.78,3.40,0.80,6.85,1.49
9716,5.05,0.22,4.62,0.83,6.90,1.41
9751,6.46,-1.10,5.32,0.92,6.97,1.32
9786,7.67,0.11,7.24,1.01,7.04,1.31
9821,9.83,-3.43,9.11,0.94,7.13,1.38
9856,10.60,-4.81,12.05,0.75,7.24,1.41
9891,10.20,-4.13,14.93,0.57,7.31,1.35
9927,10.68,-3.69,17.28,0.49,7.38,1.27
9961,9.87,-3.11,19.99,0.56,7.48,1.30
9996,7.83,-3.06,22.18,0.70,7.54,1.40
10031,6.57,-4.03,24.69,0.75,7.56,1.64
10066,3.62,-5.42,26.55,0.72,7.66,1.82
10101,1.06,-4.83,26.34,0.66,7.70,1.87
10136,-1.12,-3.97,26.57,0.70,7.79,1.70
10176,-3.95,-1.83,25.42,1.04,7.85,1.36
10211,-5.38,-2.34,23.24,1.50,7.82,1.26
10246,-6.12,-4.58,18.80,1.71,7.72,1.42
10281,-7.46,-4.26,15.85,1.70,7.58,1.57
10317,-8.78,-4.94,14.24,1.50,7.60,1.67
10351,-7.73,-3.56,11.86,1.22,7.72,1.57
10386,-3.61,-1.41,10.08,0.98,7.76,1.32
10421,-1.70,1.13,8.42,0.89,7.78,1.06
10456,0.13,0.49,7.27,0.98,7.76,1.02
10491,1.43,1.40,7.35,1.06,7.78,1.05
10526,3.39,1.03,8.09,1.22,7.85,1.06
10561,5.43,0.30,9.02,1.39,7.91,1.16
10596,8.99,2.41,10.95,1.54,7.92,1.28
10631,11.05,-1.13,14.19,1.59,7.99,1.47
10666,11.30,-4.27,15.61,1.56,8.06,1.64
10701,11.54,-3.79,18.86,1.36,8.12,1.70
10736,10.82,-7.69,21.86,1.28,8.15,1.83
10771,9.26,-6.29,25.12,1.13,8.19,1.78
10806,7.42,-6.48,27.10,1.00,8.13,1.77
10841,4.81,-6.69,27.07,0.88,8.03,1.89
10876,1.63,-6.82,27.27,0.75,8.05,2.01
10911,-1.23,-5.16,27.66,0.60,8.12,2.00
10946,-3.73,-4.79,25.80,0.55,8.19,1.87
10981,-5.42,-2.43,24.51,0.65,8.19,1.75
11016,-5.95,-1.85,21.10,0.84,8.15,1.68
11051,-6.56,-3.64,17.45,0.98,8.03,1.70
11086,-7.94,-5.22,15.76,1.05,8.00,1.81
11121,-7.46,-4.00,13.54,1.07,8.04,1.94
11156,-4.29,-4.96,11.16,1.04,8.03,2.02
11191,-3.08,-3.11,9.63,0.90,8.05,2.00
11226,-0.28,-2.09,8.92,0.80,8.12,1.95
11261,2.72,-1.68,9.40,0.74,8.25,1.81
11296,4.94,-3.15,10.09,0.76,8.38,1.72
11331,7.77,-3.81,11.76,0.80,8.51,1.69
11366,9.80,-5.29,14.42,0.90,8.56,1.66
11401,11.01,-4.94,17.48,0.90,8.56,1.65
11436,12.09,-6.34,20.39,0.86,8.50,1.61
11471,10.83,-6.13,23.00,0.78,8.45,1.52
11506,10.07,-6.65,24.94,0.73,8.43,1.42
11541,7.77,-5.35,27.28,0.72,8.41,1.32
11576,5.07,-6.22,28.03,0.74,8.38,1.36
11611,2.13,-6.26,28.91,0.78,8.47,1.41
11646,-0.14,-6.55,29.31,0.80,8.46,1.59
11681,-3.37,-7.28,29.38,0.71,8.56,1.80
11716,-5.40,-5.81,28.64,0.49,8.65,1.90
11751,-4.94,-1.88,25.45,0.57,8.73,1.84
11786,-5.32,-1.33,20.98,0.63,8.73,1.70
11821,-5.66,0.18,16.46,0.85,8.67,1.63
11856,-6.26,-0.13,15.77,1.07,8.67,1.69
11891,-4.33,0.73,12.40,0.97,8.50,1.65
11926,-3.75,2.27,11.42,0.99,8.57,1.33
11961,0.06,2.93,11.65,0.98,8.67,1.13
11996,5.81,2.33,12.62,1.21,8.68,0.93
12031,8.00,0.72,12.43,1.42,8.64,1.01
12066,10.02,-1.34,14.25,1.55,8.63,1.21
12101,12.01,-4.83,17.02,1.50,8.60,1.43
12136,12.98,-5.21,19.43,1.42,8.58,1.55
12171,12.35,-5.13,22.06,1.32,8.58,1.62
12211,11.01,-5.46,25.43,1.26,8.56,1.66
12246,9.04,-6.14,27.33,1.14,8.58,1.65
12281,7.24,-7.00,28.81,1.08,8.54,1.61
12317,3.75,-7.05,30.05,1.03,8.57,1.56
12351,0.29,-5.46,29.53,1.11,8.52,1.48
12386,-2.83,-6.22,29.25,1.22,8.51,1.50
12421,-5.26,-5.29,28.04,1.28,8.58,1.57
12456,-6.02,-5.71,24.62,1.41,8.59,1.65
12491,-6.98,-6.17,22.33,1.42,8.59,1.81
12526,-7.57,-5.51,19.47,1.32,8.60,1.92
12561,-7.58,-5.80,16.35,1.19,8.60,2.00
12596,-4.20,-4.39,14.51,1.02,8.64,2.02
12631,-2.41,-1.56,12.47,0.87,8.71,1.92
12666,-0.06,-1.04,11.57,0.81,8.73,1.82
12701,3.67,-0.55,12.57,0.78,8.73,1.78
12736,6.86,-0.35,13.80,0.71,8.73,1.75
12771,10.27,-1.63,14.68,0.60,8.73,1.76
12806,11.48,-3.42,16.84,0.48,8.73,1.69
12841,12.49,-3.23,19.10,0.43,8.73,1.59
12876,12.67,-3.79,20.99,0.44,8.73,1.46
12911,11.72,-5.14,24.06,0.55,8.73,1.42
12946,9.84,-4.81,27.33,0.66,8.73,1.40
12981,7.52,-5.27,29.41,0.74,8.70,1.47
13016,4.98,-4.43,30.80,0.78,8.72,1.46
13051,1.32,-4.61,30.61,0.84,8.73,1.50
13086,-1.76,-4.83,29.77,0.82,8.71,1.57
13121,-4.17,-3.30,28.61,0.84,8.73,1.59
13156,-6.14,-4.50,26.32,0.94,8.73,1.61
13191,-6.79,-2.58,24.23,1.02,8.73,1.64
13226,-7.28,-3.61,20.92,1.10,8.73,1.70
13261,-6.64,-3.92,18.12,1.10,8.73,1.77
13296,-2.70,-3.60,15.02,1.05,8.73,1.82
13332,-0.03,-2.10,11.83,0.99,8.73,1.83
13366,2.80,-0.86,11.61,0.94,8.73,1.76
13401,4.03,0.68,11.69,0.92,8.70,1.72
13436,4.71,0.38,12.81,0.95,8.73,1.66
13471,8.20,-0.32,14.00,1.02,8.73,1.64
13506,11.10,-2.93,17.21,1.04,8.73,1.68
13541,11.94,-4.23,19.66,0.90,8.73,1.69
13576,12.14,-5.05,21.96,0.73,8.73,1.61
13612,10.77,-5.00,24.30,0.71,8.72,1.53
13646,9.99,-4.81,27.19,0.70,8.73,1.43
13681,7.47,-5.20,29.31,0.77,8.73,1.36
13716,4.31,-6.07,30.75,0.79,8.73,1.35
13751,1.46,-5.47,31.41,0.85,8.73,1.39
13786,-0.88,-5.44,30.26,0.84,8.73,1.42
13822,-3.97,-5.42,29.98,0.82,8.73,1.50
13856,-5.67,-3.47,28.14,0.83,8.73,1.55
13891,-5.72,-3.06,24.47,0.83,8.73,1.56
13926,-7.25,-3.66,21.50,0.88,8.73,1.58
13961,-7.21,-2.56,17.81,0.97,8.73,1.64
13996,-3.06,-2.63,15.16,1.02,8.73,1.76
14031,-0.26,-2.06,13.10,1.00,8.73,1.80
14066,1.84,-0.59,12.32,0.97,8.73,1.75
14101,5.37,2.38,13.06,1.03,8.73,1.61
14136,7.31,3.92,14.25,1.21,8.73,1.41
14171,10.55,3.59,16.44,1.52,8.73,1.36
14206,11.75,-0.53,18.11,1.65,8.73,1.49
14246,11.43,-6.36,17.91,1.49,8.73,1.69
14281,11.90,-6.06,24.18,1.29,8.73,1.69
14317,11.32,-9.07,26.99,1.03,8.73,1.60
14351,9.63,-5.31,28.29,0.91,8.73,1.41
14386,7.59,-6.22,29.97,0.95,8.73,1.38
14421,4.18,-5.81,31.01,1.03,8.73,1.44
14456,0.36,-6.56,32.11,1.05,8.73,1.55
14491,-2.14,-5.45,30.77,0.96,8.73,1.64
14526,-4.47,-5.90,27.72,0.93,8.73,1.61
14561,-6.17,-4.43,25.29,0.87,8.73,1.62
14596,-7.82,-2.85,23.13,0.84,8.73,1.63
14631,-6.24,-3.48,19.44,0.83,8.73,1.61
14666,-6.30,-2.54,16.59,0.78,8.73,1.58
14701,-3.35,-1.57,14.27,0.80,8.73,1.54
14736,-0.65,-3.45,11.91,0.85,8.73,1.53
14771,1.46,-5.53,10.41,0.82,8.71,1.61
14806,4.81,-6.92,10.61,0.75,8.70,1.74
14841,6.16,-8.05,11.97,0.64,8.73,1.79
14876,8.69,-6.14,13.60,0.52,8.73,1.80
14911,9.88,-4.05,17.98,0.49,8.73,1.74
14946,11.68,-4.79,21.39,0.51,8.73,1.65
14981,11.23,-3.72,24.28,0.60,8.73,1.56
15016,10.58,-4.56,26.43,0.69,8.73,1.52
15051,9.32,-4.17,29.12,0.76,8.73,1.48
15086,7.41,-6.34,30.71,0.79,8.73,1.49
15121,3.90,-6.33,31.63,0.78,8.73,1.45
15156,0.38,-5.56,31.76,0.83,8.73,1.43
15191,-1.81,-3.34,31.35,0.88,8.73,1.44
15226,-4.74,-4.38,29.03,0.86,8.73,1.52
15261,-5.15,-2.72,24.52,0.84,8.73,1.56
15296,-6.28,-2.90,21.44,0.79,8.73,1.54
15331,-7.01,-2.76,18.48,0.80,8.73,1.50
15366,-6.55,-2.86,15.73,0.80,8.73,1.50
15401,-4.22,-3.29,13.74,0.84,8.71,1.52
15436,-3.14,-1.30,12.14,0.86,8.73,1.44
15471,1.86,-0.34,11.67,0.88,8.73,1.41
15506,5.52,-0.47,11.06,0.97,8.72,1.38
15541,6.92,-1.74,11.94,1.03,8.72,1.40
15576,10.03,-2.29,14.40,1.09,8.73,1.49
15611,10.81,-4.76,17.00,1.08,8.73,1.58
15646,11.83,-5.08,20.03,0.98,8.73,1.64
15681,11.51,-5.50,23.73,0.90,8.73,1.62
15716,11.30,-5.62,26.51,0.84,8.73,1.55
15751,9.27,-5.51,28.70,0.81,8.73,1.48
15786,7.27,-6.70,30.49,0.84,8.73,1.54
15821,3.86,-7.36,31.52,0.81,8.73,1.62
15856,0.43,-7.27,30.57,0.70,8.73,1.73
15891,-2.22,-5.54,30.04,0.55,8.71,1.77
15926,-4.98,-4.90,28.40,0.42,8.73,1.73
15961,-6.23,-2.22,26.47,0.44,8.73,1.63
15996,-6.88,-2.19,22.62,0.49,8.73,1.55
16031,-5.88,-1.49,19.03,0.52,8.73,1.46
16066,-4.84,-0.54,16.10,0.60,8.73,1.45
16101,-3.50,-0.13,13.75,0.66,8.73,1.45
16136,-1.70,-0.91,12.13,0.73,8.73,1.35
16171,1.35,-2.53,11.81,0.80,8.73,1.33
16206,3.48,-4.60,11.32,0.86,8.73,1.39
16241,6.22,-4.73,12.86,0.89,8.73,1.45
16281,10.50,-2.99,15.51,0.81,8.73,1.52
16317,11.79,-4.77,18.78,0.67,8.73,1.52
16351,12.12,-4.66,21.73,0.59,8.73,1.43
16386,11.32,-1.58,24.32,0.64,8.73,1.37
16421,10.50,-4.46,26.43,0.73,8.73,1.35
16456,9.43,-3.92,29.70,0.79,8.73,1.35
16491,6.41,-3.01,31.52,0.83,8.73,1.34
16526,3.70,-3.47,32.18,0.95,8.73,1.20
16561,0.96,-3.91,30.95,1.13,8.73,1.15
16596,-2.35,-4.28,29.22,1.26,8.73,1.22
16631,-4.95,-5.15,28.70,1.23,8.73,1.41
16666,-6.70,-4.74,25.90,1.11,8.73,1.53
16701,-6.23,-3.51,21.96,0.92,8.73,1.55
16736,-7.39,-2.34,19.08,0.78,8.73,1.45
16771,-7.19,-1.60,17.03,0.77,8.73,1.36
16806,-5.68,-0.65,14.81,0.84,8.73,1.40
16842,-1.20,0.11,13.18,0.91,8.73,1.35
16876,0.87,1.00,12.42,0.94,8.73,1.44
16911,5.83,2.07,13.28,1.00,8.73,1.46
16946,8.43,0.08,13.70,1.05,8.73,1.50
16981,11.32,-0.10,16.54,1.21,8.73,1.52
17016,11.97,-1.97,19.12,1.31,8.73,1.58
17051,11.53,-4.07,20.64,1.30,8.72,1.69
17086,11.35,-6.12,22.71,1.19,8.71,1.81
17121,10.82,-6.42,26.03,1.07,8.71,1.85
17156,8.31,-5.64,28.67,0.90,8.72,1.83
17191,6.27,-5.67,30.13,0.83,8.69,1.85
17226,3.43,-7.20,29.69,0.77,8.66,1.86
17261,-0.18,-6.97,29.90,0.69,8.55,1.93
17296,-2.61,-5.43,30.50,0.60,8.57,1.90
17331,-5.17,-4.97,29.09,0.60,8.71,1.82
17366,-6.56,-2.96,26.42,0.70,8.73,1.76
17401,-6.18,-3.60,22.09,0.82,8.73,1.76
17436,-6.79,-3.69,19.46,0.93,8.73,1.79
17471,-5.96,-4.87,16.50,0.98,8.73,1.91
17506,-3.07,-6.42,13.73,0.97,8.73,1.99
17541,-1.97,-6.98,11.52,0.89,8.72,1.97
17576,-0.69,-4.43,10.60,0.75,8.73,1.85
17611,4.55,-2.92,11.92,0.76,8.73,1.71
17646,7.24,-2.87,13.02,0.89,8.73,1.54
17681,10.17,-2.27,14.76,0.99,8.73,1.53
17716,12.11,-4.67,18.38,1.05,8.73,1.56
17751,13.01,-5.37,20.79,0.98,8.73,1.57
17786,12.59,-5.09,23.39,0.88,8.73,1.51
17822,10.59,-5.10,25.55,0.81,8.72,1.44
17856,8.96,-4.75,27.45,0.81,8.70,1.34
17891,7.19,-4.71,29.62,0.88,8.71,1.38
17927,3.86,-4.04,30.45,0.93,8.70,1.48
17961,0.87,-4.82,30.06,0.96,8.63,1.58
17996,-1.90,-5.13,29.52,0.93,8.61,1.64
18031,-5.33,-3.81,29.70,0.95,8.66,1.61
18066,-6.06,-3.22,26.94,1.12,8.73,1.61
18101,-6.87,-4.99,24.62,1.30,8.73,1.73
18136,-8.31,-4.93,21.73,1.27,8.73,1.85
18171,-7.61,-2.73,18.83,1.17,8.73,1.93
18206,-2.33,-1.15,15.67,1.02,8.73,1.86
18241,2.10,0.14,13.11,0.99,8.73,1.66
18276,3.26,-0.27,11.76,1.03,8.73,1.43
18316,6.31,0.41,11.94,1.13,8.73,1.33
18351,6.58,-2.37,12.53,1.24,8.73,1.35
18386,9.63,-2.16,14.47,1.26,8.73,1.50
18421,11.86,-3.77,17.60,1.15,8.73,1.64
18456,12.99,-3.45,21.05,1.08,8.73,1.70
18491,12.66,-3.81,23.33,1.07,8.73,1.74
18526,10.84,-5.77,25.42,1.06,8.72,1.78
18561,9.09,-6.05,27.59,1.01,8.73,1.77
18596,7.54,-6.37,29.95,0.98,8.73,1.80
18631,4.10,-6.73,31.55,0.94,8.73,1.75
18666,0.62,-6.66,31.87,0.92,8.73,1.73
18701,-2.36,-6.05,31.56,0.88,8.73,1.72
18736,-4.89,-4.11,30.42,0.89,8.73,1.69
18771,-6.22,-3.35,26.97,0.91,8.73,1.69
18806,-5.89,-4.41,22.57,0.87,8.73,1.70
18842,-5.70,-2.90,19.28,0.82,8.73,1.69
18876,-6.08,-2.06,17.33,0.85,8.73,1.71
18911,-4.51,-2.33,15.28,0.85,8.73,1.79
18946,-1.67,-2.05,12.89,0.84,8.73,1.81
18981,1.14,-2.82,12.23,0.78,8.73,1.89
19016,5.68,-3.20,12.12,0.74,8.73,1.82
19051,7.23,-1.64,13.06,0.74,8.73,1.73
19086,9.96,-3.22,15.62,0.92,8.73,1.61
19121,11.58,-4.08,18.88,1.01,8.73,1.60
19156,12.22,-5.19,21.18,0.98,8.73,1.63
19191,12.04,-5.77,24.34,0.91,8.73,1.63
19227,10.77,-5.17,27.22,0.82,8.73,1.59
19261,8.38,-4.11,29.75,0.82,8.73,1.48
19296,5.95,-5.67,31.75,0.88,8.73,1.53
19331,3.15,-6.72,32.46,0.91,8.73,1.57
19366,-0.18,-7.06,31.95,0.87,8.73,1.69
19401,-3.47,-5.14,31.29,0.75,8.73,1.77
19436,-5.36,-3.91,28.54,0.65,8.73,1.76
19471,-6.57,-3.79,25.29,0.69,8.73,1.70
19506,-7.28,-2.87,22.73,0.75,8.73,1.69
19541,-7.45,-2.99,19.22,0.86,8.73,1.74
19576,-4.74,-3.47,16.57,0.92,8.73,1.82
19611,-1.87,-2.53,14.55,0.86,8.73,1.83
19646,1.04,-1.16,12.97,0.85,8.73,1.76
19681,2.76,-1.58,12.47,0.82,8.73,1.73
19716,4.57,-1.39,12.35,0.80,8.73,1.72
19751,7.59,-3.67,13.18,0.75,8.73,1.73
19786,9.36,-4.97,15.69,0.71,8.73,1.70
19821,10.35,-5.13,18.66,0.66,8.73,1.67
19856,11.25,-4.66,22.70,0.61,8.73,1.60
19891,10.85,-4.63,26.72,0.74,8.73,1.59
19926,9.93,-5.41,29.71,0.80,8.73,1.58
19961,7.63,-6.23,32.12,0.78,8.73,1.58
19996,4.50,-5.68,33.11,0.78,8.73,1.56
20031,1.13,-4.33,32.99,0.90,8.73,1.55
20066,-1.59,-5.92,31.65,0.90,8.73,1.59
20101,-4.61,-5.18,29.52,0.90,8.73,1.59
20136,-5.37,-4.27,26.59,0.91,8.73,1.59
20171,-6.54,-3.39,23.74,0.92,8.73,1.58
20206,-7.07,-2.76,20.99,0.93,8.73,1.56
20241,-6.87,-2.19,17.53,0.93,8.73,1.55
20276,-3.66,-2.73,14.43,0.92,8.73,1.54
20311,-1.81,-2.83,12.21,0.93,8.73,1.43
20351,2.49,0.31,13.59,0.99,8.73,1.40
20386,7.29,-1.84,12.33,1.12,8.73,1.47
20421,7.35,-3.29,12.51,1.15,8.73,1.59
20456,9.27,-4.00,14.66,1.19,8.73,1.60
20491,10.89,-4.81,18.22,1.30,8.73,1.75
20526,11.83,-5.01,21.19,1.26,8.73,1.82
20561,11.94,-5.04,25.26,1.30,8.73,1.96
20596,10.61,-6.02,28.19,1.24,8.73,2.07
20631,8.95,-5.92,29.92,1.14,8.73,2.12
20666,6.09,-7.70,31.16,1.06,8.73,2.21
20701,2.56,-7.68,31.76,0.93,8.73,2.18
20736,-1.00,-6.58,32.44,0.83,8.73,2.08
20771,-3.29,-5.26,30.65,0.84,8.73,1.94
20806,-4.90,-4.06,27.59,0.83,8.73,1.88
20841,-6.69,-4.42,24.49,0.84,8.73,1.87
20876,-6.98,-5.26,21.14,0.87,8.73,1.87
20911,-6.87,-5.62,18.39,0.84,8.73,1.93
20946,-5.91,-6.72,15.73,0.78,8.73,2.02
20981,-4.70,-4.35,14.36,0.69,8.73,2.16
21016,-0.79,-4.20,13.05,0.58,8.73,2.21
21051,2.37,-7.06,11.94,0.39,8.73,2.35
21086,4.73,-8.16,12.27,0.10,8.73,2.38
21121,8.39,-8.36,13.14,-0.22,8.73,2.32
21156,9.65,-7.07,15.85,-0.39,8.73,2.06
21191,9.73,-4.80,19.26,-0.41,8.73,1.77
21226,11.29,-1.75,23.39,-0.21,8.73,1.47
21261,12.61,-3.95,26.76,0.08,8.73,1.40
21296,10.43,-3.87,30.37,0.27,8.73,1.28
21331,8.24,-3.45,32.51,0.47,8.73,1.20
21366,5.04,-2.98,33.32,0.61,8.73,1.17
21401,0.75,-3.51,32.02,0.73,8.73,1.24
21436,-2.23,-4.97,30.17,0.63,8.73,1.39
21471,-5.51,-4.38,29.03,0.44,8.73,1.44
21506,-4.85,-2.33,25.51,0.21,8.73,1.40
