timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
10631,-5.76,-6.12,22.14,1.90,7.92,1.74
10666,-6.81,-7.48,17.93,2.09,7.76,1.96
10701,-7.53,-7.76,15.13,2.05,7.60,2.26
10736,-7.17,-9.88,13.17,1.89,7.57,2.52
10771,-6.49,-9.44,10.52,1.48,7.63,2.58
10806,-5.67,-5.00,9.45,1.13,7.75,2.50
10841,-2.61,-6.45,8.46,0.94,7.85,2.37
10876,0.69,-4.72,7.43,0.76,7.90,2.11
10911,3.59,-2.28,7.90,0.71,7.93,1.90
10946,6.20,-1.20,8.58,0.73,7.95,1.72
10981,9.12,0.84,11.39,0.94,7.97,1.57
11016,10.40,-0.89,13.21,1.17,8.02,1.50
11051,11.21,-0.74,15.82,1.39,8.05,1.53
11086,12.32,-4.31,18.43,1.43,8.05,1.65
11121,11.63,-6.14,20.75,1.17,8.02,1.64
11156,10.20,-6.55,22.69,0.93,8.08,1.49
11191,8.26,-4.82,25.02,0.82,8.18,1.34
11226,5.84,-4.82,26.82,0.85,8.23,1.34
11261,3.34,-4.96,29.36,0.93,8.31,1.37
11296,0.79,-4.93,28.78,0.97,8.39,1.39
11331,-2.03,-4.00,27.07,1.04,8.43,1.36
11366,-4.85,-4.08,26.70,1.23,8.42,1.32
11401,-4.99,-3.97,24.38,1.38,8.47,1.39
11436,-7.00,-6.27,22.31,1.35,8.53,1.52
11471,-8.19,-5.13,19.58,1.15,8.62,1.56
11506,-5.95,-1.98,16.39,0.90,8.68,1.38
11541,-2.68,0.79,13.51,0.76,8.69,1.02
11576,0.40,5.53,12.35,0.84,8.63,0.58
11611,1.47,5.77,10.97,1.10,8.59,0.33
11646,3.27,4.95,11.37,1.38,8.63,0.30
11681,5.14,1.74,11.83,1.60,8.66,0.58
11716,7.82,-0.30,12.84,1.65,8.66,0.93
11751,10.07,-3.88,14.85,1.58,8.66,1.22
11786,11.37,-6.42,17.77,1.39,8.68,1.39
11822,11.89,-6.29,20.42,1.15,8.65,1.40
11856,12.42,-7.09,23.05,1.04,8.69,1.34
11891,11.95,-7.09,26.95,0.93,8.73,1.20
11926,7.93,-5.73,28.27,0.94,8.73,1.01
11961,6.58,-4.32,30.64,1.05,8.73,0.84
11996,2.78,-3.22,32.05,1.28,8.73,0.78
12031,0.06,-5.35,32.05,1.53,8.73,0.91
